"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"361","","261","いきものがかり","イキモノガカリ","","32","433","736"
"361","433","455","EXIT","イグジィット","","32","373","999"
"361","","288","小池徹平","コイケテッペイ（ワット）","39","32","115","853"
"361","239","277","濱家隆一（かまいたち）","ハマイエリュウイチ（カマイタチ）","42","32","417","926"
"361","199","418","ハライチ","ハライチ","","32","296","808"
"361","572","374","眞栄田郷敦","マエダゴウドン","25","32","514","475"
"361","673","641","松倉海斗(Travis Japan)","マツクラカイト（トラビスジャパン）","28","32","725","147"
"368","204","302","朝日奈央","アサヒナオ","31","31.8","457","588"
"368","156","142","Official髭男dism","オフィシャルヒゲダンディズム","","31.8","621","185"
"368","","656","コカドケンタロウ(ロッチ)","コカドケンタロウ（ロッチ）","47","31.8","489","755"
"368","309","548","後藤輝基（フットボールアワー）","ゴトウテルモト（フットボールアワー）","51","31.8","265","1009"
"368","480","412","山内健司（かまいたち）","ヤマウチケンジ（カマイタチ）","44","31.8","310","1009"
"373","500","605","河合優実","カワイユウミ","24","31.6","642","307"
"373","412","320","小松菜奈","コマツナナ","29","31.6","470","778"
"373","612","488","指原莉乃","サシハラリノ（エイチケーティーフォーティーエイト）","33","31.6","78","1144"
"373","","368","佐藤隆太","サトウリュウタ","45","31.6","337","652"
"373","","493","速水もこみち","ハヤミモコミチ","41","31.6","209","793"
"373","","488","山崎まさよし","ヤマザキマサヨシ","53","31.6","78","1047"
"379","375","448","阿部亮平（Snow Man）","アベリョウヘイ（スノーマン）","31","31.3","563","658"
"379","444","401","尾上松也","オノエマツヤ","40","31.3","457","849"
"379","406","277","岸優太（Number_i）","キシユウタ（ナンバーアイ）","30","31.3","511","926"
"379","341","320","京本大我（SixTONES)","キョウモトタイガ（ストーンズ)","30","31.3","506","405"
"379","375","455","3時のヒロイン","サンジノヒロイン","","31.3","359","990"
"379","","382","JUJU","ジュジュ","49","31.3","296","774"
"379","","302","玉山鉄二","タマヤマテツジ","45","31.3","450","627"
"379","","392","長嶋一茂","ナガシマカズシゲ","59","31.3","115","1108"
"379","","433","長野博","ナガノヒロシ（ブイシックス）","53","31.3","325","879"
"379","","288","三浦友和","ミウラトモカズ","73","31.3","359","636"
"389","433","261","岩田剛典（三代目 J SOUL BROTHERS）","イワタタカノリ（サンダイメジェイソウルブラザーズ）","36","31.1","470","698"
"389","297","320","門脇麦","カドワキムギ","33","31.1","417","670"
"389","","312","郷ひろみ","ゴウヒロミ","70","31.1","17","1058"
"389","546","312","清野菜名","セイノナナ","31","31.1","433","470"
"389","","483","高嶋ちさ子","タカシマチサコ","57","31.1","56","1123"
"389","","392","谷原章介","タニハラショウスケ","53","31.1","96","1027"
"389","","412","檀れい","ダンレイ","54","31.1","373","886"
"389","","382","森田剛","モリタゴウ（ブイシックス）","46","31.1","78","1113"
"397","347","392","角田晃広（東京03）","カクタアキヒロ（トウキョウゼロサン）","51","30.9","579","257"
"397","","401","寺島しのぶ","テラジマシノブ","52","30.9","248","976"
"397","","302","松下奈緒","マツシタナオ","40","30.9","283","946"
"397","228","392","松本まりか","マツモトマリカ","41","30.9","457","763"
"397","","374","MEGUMI","メグミ","44","30.9","232","1113"
"402","329","412","上田竜也","ウエダタツヤ（カトゥーン）","42","30.7","470","867"
"402","163","302","大谷亮平","オオタニリョウヘイ","45","30.7","514","758"
"402","","374","小手伸也","コテシンヤ","51","30.7","457","455"
"402","412","355","染谷将太","ソメタニショウタ","33","30.7","489","182"
"402","","401","高橋大輔","タカハシダイスケ","39","30.7","386","852"
"402","228","502","なにわ男子","ナニワダンシ","","30.7","600","615"
"402","281","312","Number_i","ナンバーアイ","","30.7","514","1052"
"402","","502","羽田美智子","ハダミチコ","57","30.7","506","362"
"402","424","523","松丸亮吾","マツマルリョウゴ","29","30.7","386","770"
"402","673","359","八乙女光（Hey! Say! JUMP）","ヤオトメヒカル（ヘイセイジャンプ）","34","30.7","337","803"
"412","394","493","あの","アノ","","30.4","248","1164"
"412","375","537","板垣李光人","イタガキリヒト","23","30.4","595","803"
"412","","443","桐谷美玲","キリタニミレイ","35","30.4","325","879"
"412","412","347","Creepy Nuts","クリーピーナッツ","","30.4","539","710"
"412","687","502","髙地優吾（SixTONES)","コウチユウゴ（ストーンズ）","31","30.4","563","548"
"412","597","563","千原ジュニア（千原兄弟）","チハラジュニア（チハラキョウダイ）","51","30.4","181","1162"
"412","394","548","津田篤宏（ダイアン）","ツダアツヒロ（ダイアン）","49","30.4","532","919"
"419","612","570","太田光（爆笑問題）","オオタヒカリ（バクショウモンダイ）","60","30.2","181","1222"
"419","486","401","神田愛花","カンダアイカ","45","30.2","283","1018"
"419","288","455","高橋文哉","タカハシフミヤ","24","30.2","614","257"
"419","762","374","藤井貴彦","フジイタカヒコ","53","30.2","585","188"
"419","","330","三宅健","ミヤケケン（ブイシックス）","46","30.2","56","1123"
"419","632","320","宮田俊哉（Kis-My-Ft2）","ミヤタトシヤ（キスマイフットツー）","37","30.2","489","793"
"419","459","483","矢部浩之（ナインティナイン）","ヤベヒロユキ（ナインティナイン）","54","30.2","181","1084"
"426","367","347","市川実日子","イチカワミカコ","47","30","545","636"
"426","664","467","おいでやす小田（おいでやすこが）","オイデヤスオダ（オイデヤスコガ）","47","30","495","726"
"426","656","530","加藤シゲアキ（NEWS）","カトウシゲアキ（ニュース）","38","30","386","1006"
"426","486","530","神尾楓珠","カミオフウジュ","26","30","626","341"
"426","329","424","黒木華","クロキハル","35","30","483","785"
"426","","392","杉本哲太","スギモトテッタ","60","30","470","278"
"426","394","374","鈴鹿央士","スズカオウジ","25","30","545","523"
"426","228","382","長谷川雅紀（錦鯉）","ハセガワマサノリ(ニシキゴイ)","54","30","373","1024"
"426","","448","藤井フミヤ","フジイフミヤ","63","30","56","1138"
"435","","530","伊藤淳史","イトウアツシ","42","29.8","404","879"
"435","834","368","浮所飛貴（ACEes）","ウキショヒダカ（エイシーズ（ビショウネン））","23","29.8","626","278"
"435","656","581","桜田ひより","サクラダヒヨリ","22","29.8","626","188"
"435","384","455","せいや（霜降り明星）","セイヤ（シモフリミョウジョウ）","33","29.8","232","1129"
"435","555","368","高杉真宙","タカスギマヒロ","29","29.8","614","257"
"435","341","455","錦鯉","ニシキゴイ","","29.8","396","902"
"435","540","455","八村塁","ハチムラルイ","27","29.8","359","964"
"435","412","433","向井康二（Snow Man）","ムカイコウジ（スノーマン）","31","29.8","555","841"
"443","459","557","加藤清史郎","カトウセイシロウ","24","29.6","404","668"
"443","","563","鈴木砂羽","スズキサワ","53","29.6","396","867"
"443","649","502","千賀健永（Kis-My-Ft2）","センガケント（キスマイフットツー）","34","29.6","495","808"
"443","","392","高橋英樹","タカハシヒデキ","81","29.6","248","853"
"443","","607","前田敦子","マエダアツコ（エーケービーフォーティーエイト）","34","29.6","169","1112"
"443","424","557","百田夏菜子（ももいろクローバーＺ）","モモタカナコ（モモイロクローバーゼット）","31","29.6","337","1024"
"443","","424","山下達郎","ヤマシタタツロウ","72","29.6","283","1043"
"443","500","629","りんたろー。（EXIT)","リンタロー。（イグジット）","39","29.6","265","1199"
"451","582","537","柄本時生","エモトトキオ","36","29.3","532","782"
"451","","341","草刈正雄","クサカリマサオ","73","29.3","359","1065"
"451","528","518","渋谷凪咲","シブヤナギサ(エヌエムビーフォーティーエイト)","29","29.3","604","564"
"451","384","443","趣里","シュリ","35","29.3","457","892"
"451","540","382","ハナコ","ハナコ","","29.3","495","670"
"451","500","424","パンサー","パンサー","43","29.3","396","902"
"451","687","392","藤原丈一郎（なにわ男子）","フジワラジョウイチロウ(ナニワダンシ)","29","29.3","626","399"
"451","472","523","堀内健（ネプチューン）","ホリウチケン（ネプチューン）","55","29.3","150","1136"
"451","384","302","本田翼","ホンダツバサ","33","29.3","130","1118"
"451","309","359","溝端淳平","ミゾバタジュンペイ","36","29.3","396","902"
"461","347","555","大西流星（なにわ男子）","オオニシリュウセイ(ナニワダンシ)","24","29.1","572","911"
"461","","320","羽生結弦","ハニュウユズル","30","29.1","78","1197"
"461","367","330","松岡茉優","マツオカマユ","30","29.1","417","798"
"464","612","424","有岡大貴（Hey! Say! JUMP）","アリオカダイキ（ヘイセイジャンプ）","34","28.9","483","914"
"464","360","433","かなで（3時のヒロイン）","カナデ（サンジノヒロイン）","33","28.9","470","778"
"464","","418","斉藤和義","サイトウカズヨシ","59","28.9","511","710"
"464","","483","トリンドル玲奈","トリンドルレイナ","33","28.9","386","1027"
"464","","502","野間口徹","ノマグチトオル","52","28.9","609","523"
"464","329","338","林遣都","ハヤシケント","34","28.9","404","717"
"464","384","474","平子祐希（アルコ＆ピース）","ヒラコユウキ（アルコ＆ピース）","46","28.9","514","564"
"464","516","596","町田啓太","マチダケイタ","35","28.9","642","205"
"472","632","455","霜降り明星","シモフリミョウジョウ","","28.7","347","1183"
"472","","382","高橋克典","タカハシカツノリ","60","28.7","296","1069"
"472","433","467","ぺこぱ","ペコパ","","28.7","373","914"
"472","","514","松岡修造","マツオカシュウゾウ","58","28.7","169","1144"
"476","582","581","王林","オウリン（リンゴムスメ）","27","28.4","359","1018"
"476","412","493","小木博明（おぎやはぎ）","オギヒロアキ（オギヤハギ）","54","28.4","347","1146"
"476","424","433","杉野遥亮","スギノヨウスケ","30","28.4","668","267"
"476","632","581","タイムマシーン3号","タイムマシーンサンゴウ","","28.4","684","147"
"480","228","347","King Gnu","キングヌー","","28.2","700","275"
"480","","596","吉田沙保里","ヨシダサオリ","43","28.2","181","1202"
"480","","518","ローラ","ローラ","35","28.2","130","1156"
"483","","581","石川佳純","イシカワカスミ","32","28","514","758"
"483","572","359","back number","バックナンバー","","28","755","64"
"483","444","418","藤井風","フジイカゼ","28","28","600","615"
"486","","514","荒川良々","アラカワヨシヨシ","51","27.8","585","748"
"486","347","448","池松壮亮","イケマツソウスケ","35","27.8","600","450"
"486","","723","伊沢拓司","イザワタクシ","31","27.8","470","970"
"486","555","474","有働由美子","ウドウユミコ","56","27.8","404","1072"
"486","","359","きゃりーぱみゅぱみゅ","キャリーパミュパミュ","32","27.8","56","1213"
"486","528","537","清原果耶","キヨハラカヤ","23","27.8","585","748"
"486","528","616","西畑大吾（なにわ男子）","ニシハタダイゴ（ナニワダンシ）","28","27.8","604","835"
"486","467","374","バイきんぐ","バイキング","","27.8","495","808"
"486","394","368","松本人志（ダウンタウン）","マツモトヒトシ（ダウンタウン）","62","27.8","56","1267"
"495","703","629","市川團十郎(十三代目/市川海老蔵)","イチカワダンジュウロウ(イチカワエビゾウ)","47","27.6","450","1154"
"495","604","","尾形貴弘（パンサー）","オガタタカヒロ（パンサー）","48","27.6","359","1135"
"495","433","493","河合郁人","カワイフミト（エー.ビー.シー-ジィー）","38","27.6","404","1183"
"495","815","884","畑芽育","ハタメイ","23","27.6","748","130"
"495","604","620","盛山晋太郎(見取り図)","モリヤマシンタロウ（ミトリズ）","39","27.6","544","972"
"495","375","448","渡辺翔太（Snow Man）","ワタナベショウタ（スノーマン）","33","27.6","545","953"
"501","516","412","Ado","アド","23","27.3","483","949"
"501","500","443","新木優子","アラキユウコ","31","27.3","532","827"
"501","","557","寺田心","テラダココロ","17","27.3","181","1182"
"501","315","271","YOSHIKI（X JAPAN）","ヨシキ（エックスジャパン）","60","27.3","169","1232"
"501","406","455","吉田敬（ブラックマヨネーズ）","ヨシダタカシ（ブラックマヨネーズ）","52","27.3","265","1123"
"506","","563","池上彰","イケガミアキラ","75","27.1","337","1199"
"506","472","523","岩井勇気（ハライチ）","イワイユウキ（ハライチ）","39","27.1","265","1141"
"506","745","607","小瀧望（WEST.）","コタキノゾム（ウエスト（ジャニーズウエスト））","29","27.1","642","409"
"506","815","467","高橋恭平（なにわ男子）","タカハシキョウヘイ(ナニワダンシ)","25","27.1","636","465"
"506","","581","千原兄弟","チハラキョウダイ","","27.1","337","1180"
"506","321","418","なすなかにし","ナスナカニシ","","27.1","673","588"
"506","604","502","堀田真由","ホッタマユ","27","27.1","656","169"
"506","612","401","見取り図","ミトリズ","","27.1","555","648"
"514","486","474","伊野尾慧（Hey! Say! JUMP）","イノオケイ（ヘイセイジャンプ）","35","26.9","506","1002"
"514","","514","岩尾望（フットボールアワー）","イワオノゾム（フットボールアワー）","49","26.9","283","1150"
"514","728","713","Aぇ! group","エエグループ","","26.9","748","295"
"514","","629","岡山天音","オカヤマアマネ","31","26.9","656","666"
"514","","570","土屋太鳳","ツチヤタオ","30","26.9","248","1216"
"514","626","","野田クリスタル（マヂカルラブリー）","ノダクリスタル（マヂカルラブリー）","38","26.9","527","572"
"514","480","433","藤田ニコル","フジタニコル","27","26.9","150","1223"
"514","","581","蛍原徹","ホトハラトオル（アメアガリケッシタイ）","57","26.9","347","1183"
"522","632","684","亜生(ミキ)","アセイ（ミキ）","37","26.7","404","1092"
"522","","530","中村俊介","ナカムラシュンスケ","50","26.7","585","485"
"522","612","570","丸山礼","マルヤマレイ","28","26.7","572","763"
"522","582","661","森田哲矢（さらば青春の光）","モリタテツヤ（サラバセイシュンノヒカリ）","44","26.7","539","992"
"526","254","424","幾田りら（YOASOBI）","イクタリラ（ヨアソビ）","25","26.4","572","808"
"526","641","555","井桁弘恵","イゲタヒロエ","28","26.4","636","751"
"526","","563","北山宏光","キタヤマヒロミツ（キスマイフットツー）","40","26.4","441","1146"
"526","572","537","鈴木伸之","スズキノブユキ","33","26.4","604","636"
"526","591","674","戸塚純貴","トヅカジュンキ","33","26.4","780","120"
"526","","368","錦戸亮","ニシキドリョウ（カンジャニエイト）","41","26.4","283","1225"
"526","","661","原田龍二","ハラダリュウジ","55","26.4","310","1156"
"533","480","448","アインシュタイン","アインシュタイン","","26.2","483","914"
"533","","570","香里奈","カリナ","41","26.2","347","1146"
"533","516","483","知念侑李（Hey! Say! JUMP）","チネンユウリ（ヘイセイジャンプ）","31","26.2","604","888"
"533","472","433","NEWS","ニュース","","26.2","539","992"
"533","566","570","宮沢氷魚","ミヤザワヒオ","31","26.2","563","896"
"533","","581","山本美月","ヤマモトミヅキ","34","26.2","495","937"
"539","713","537","稲田直樹（アインシュタイン）","イナダナオキ（アインシュタイン）","40","26","450","1103"
"539","","455","片桐仁","カタギリジン","51","26","579","568"
"539","","641","ケツメイシ","ケツメイシ","","26","718","233"
"539","626","750","Koki,","コウキ","22","26","457","1220"
"539","649","474","昴生（ミキ）","コウセイ（ミキ）","39","26","433","985"
"539","500","627","ダイアン","ダイアン","","26","626","975"
"539","546","","寺西拓人(timelesz)","テラニシタクト（タイムレス）","30","26","748","180"
"539","649","661","宮下草薙","ミヤシタクサナギ","34","26","563","849"
"539","459","433","みやぞん","ミヤゾン（アンゼンマンザイ）","40","26","248","1164"
"548","604","502","池田エライザ","イケダエライザ","29","25.8","514","668"
"548","","616","Toshl（X JAPAN）","トシ（エックス　ジャパン）","60","25.8","347","1237"
"550","444","443","岩本照（Snow Man）","イワモトヒカル（スノーマン）","32","25.6","572","1046"
"550","","596","加瀬亮","カセリョウ","51","25.6","621","615"
"550","","424","高良健吾","コウラケンゴ","38","25.6","545","523"
"550","","548","小嶋陽菜","コジマハルナ（エーケービーフォーティエイト）","37","25.6","441","1108"
"550","664","502","さらば青春の光","サラバセイシュンノヒカリ","","25.6","614","758"
"550","375","537","神宮寺勇太（Number_i）","ジングウジユウタ（ナンバーアイ）","28","25.6","585","1108"
"550","486","530","Da-iCE","ダイス","","25.6","790","135"
"550","591","743","DISH//","ディッシュ","","25.6","733","262"
"550","687","548","二階堂高嗣（Kis-My-Ft2）","ニカイドウタカシ（キスマイフットツー）","35","25.6","595","908"
"550","444","474","花村想太（Da-iCE）","ハナムラソウタ(ダイス)","35","25.6","755","137"
"550","680","697","宮澤エマ","ミヤザワエマ","37","25.6","614","543"
"550","375","433","渡辺隆（錦鯉）","ワタナベタカシ(ニシキゴイ)","47","25.6","514","896"
"562","572","523","生田絵梨花","イクタエリカ（ノギザカフォーティーシックス）","28","25.3","539","844"
"562","329","581","きょん（コットン）","キョン（コットン）","38","25.3","673","347"
"562","","518","黒木瞳","クロキヒトミ","65","25.3","296","1154"
"562","","656","杉浦太陽","スギウラタイヨウ","44","25.3","248","1234"
"562","","661","中山秀征","ナカヤマヒデユキ","58","25.3","209","1187"
"562","","570","野村周平","ノムラシュウヘイ","32","25.3","539","751"
"562","","448","秦基博","ハタモトヒロ","45","25.3","579","733"
"562","572","607","福田麻貴（3時のヒロイン）","フクダマキ（サンジノヒロイン）","37","25.3","433","1172"
"562","","537","本郷奏多","ホンゴウカナタ","35","25.3","585","585"
"562","540","674","森崎ウィン","モリサキウイン","35","25.3","626","627"
"562","745","637","横尾渉（Kis-My-Ft2）","ヨコオワタル（キスマイフットツー）","39","25.3","514","1052"
"573","572","641","眞島秀和","マシマヒデカズ","49","25.1","673","185"
"573","","488","村上佳菜子","ムラカミカナコ","31","25.1","209","1173"
"573","664","483","ゆうちゃみ（古川優奈）","ユウチャミ（コガワユウナ）","24","25.1","527","867"
"573","612","537","LiSA","リサ","38","25.1","514","964"
"577","815","488","伊藤俊介（オズワルド）","イトウシュンスケ（オズワルド）","36","24.9","514","992"
"577","656","656","伊原六花","イハラリッカ","26","24.9","609","646"
"577","459","581","EXILE TAKAHIRO","エグザイル　タカヒロ","40","24.9","404","1156"
"577","","518","柏木由紀","カシワギユキ（エーケービーフォーティーエイト）","34","24.9","181","1195"
"577","","382","中川翔子","ナカガワショウコ","40","24.9","248","1226"
"577","867","620","花江夏樹","ハナエナツキ","34","24.9","684","368"
"577","540","743","弘中綾香","ヒロナカアヤカ","34","24.9","572","1113"
"577","649","341","ももいろクローバーＺ","モモイロクローバーゼット","","24.9","386","1113"
"585","472","493","重岡大毅（WEST.）","シゲオカダイキ（ウエスト（ジャニーズウエスト））","33","24.7","585","935"
"585","612","641","七五三掛龍也（Travis Japan）","シメカケリュウヤ（トラビスジャパン）","30","24.7","804","144"
"585","582","","原嘉孝(timelesz)","ハラヨシタカ（タイムレス）","30","24.7","733","670"
"585","","697","船越英一郎","フナコシエイイチロウ","65","24.7","209","1234"
"585","591","548","堀田茜","ホッタアカネ","33","24.7","572","722"
"585","687","607","三笘薫","ミトマカオル","28","24.7","668","568"
"585","","493","矢沢永吉","ヤザワエイキチ","76","24.7","96","1252"
"585","604","502","ゆめっち（3時のヒロイン）","ユメッチ(サンジノヒロイン)","31","24.7","396","1083"
"593","","523","IMALU","イマル","36","24.4","181","1247"
"593","695","697","竹財輝之助","タケザイテルノスケ","45","24.4","794","138"
"593","745","581","矢本悠馬","ヤモトユウマ","35","24.4","673","90"
"596","360","629","コットン","コットン","","24.2","718","144"
"596","641","581","粗品（霜降り明星）","ソシナ（シモフリミョウジョウ）","32","24.2","265","1255"
"598","626","692","WEST.","ウエスト（ジャニーズウエスト）","","24","684","853"
"598","","596","坂上忍","サカガミシノブ","58","24","42","1253"
"598","582","443","DJ松永（Creepy Nuts）","ディージェーマツナガ（クリーピーナッツ）","35","24","579","827"
"598","","641","野々村友紀子","ノノムラユキコ","51","24","579","926"
"598","626","493","坂東龍汰","バンドウリョウタ","28","24","824","50"
"603","500","557","新しい学校のリーダーズ","アタラシイガッコウノリーダーズ","","23.8","545","1096"
"603","","684","勝俣州和","カツマタクニカズ","60","23.8","296","1218"
"603","","523","草薙航基（宮下草薙）","クサナギコウキ（ミヤシタクサナギ）","34","23.8","545","1096"
"603","","771","ハマ・オカモト（OKAMOTO's）","ハマオカモト（オカモトズ）","34","23.8","642","816"
"607","","641","石黒賢","イシグロケン","59","23.6","417","1199"
"607","597","467","内田理央","ウチダリオ","34","23.6","555","739"
"607","","581","皆藤愛子","カイトウアイコ","41","23.6","489","1068"
"607","","474","加藤浩次","カトウコウジ","56","23.6","265","1245"
"607","","488","上地雄輔","カミジユウスケ","46","23.6","248","1226"
"607","834","629","佐野晶哉(Aぇ！group)","サノマサヤ（エエ！グループ）","23","23.6","755","307"
"607","516","523","関口メンディー","セキグチメンディー（ジェネレーションズ フロム エグザイルトライブ）","34","23.6","265","1204"
"607","","620","長州力","チョウシュウリキ","73","23.6","248","1234"
"607","","641","松坂大輔","マツザカダイスケ","45","23.6","232","1212"
"607","733","684","水上恒司","ミズカミコウシ（オカダケンシ）","26","23.6","700","211"
"607","753","548","森七菜","モリナナ","24","23.6","441","1162"
"607","656","661","山本舞香","ヤマモトマイカ","28","23.6","514","992"
"619","","641","こがけん（おいでやすこが）","コガケン（オイデヤスコガ）","46","23.3","609","976"
"619","500","729","サーヤ（ラランド）","サーヤ（ラランド）","29","23.3","614","1023"
"619","903","761","末澤誠也（Aぇ! group）","スエザワセイヤ(エエグループ)","31","23.3","794","660"
"619","","656","須賀健太","スガケンタ","31","23.3","642","926"
"619","","502","塚田僚一（A.B.C-Z）","ツカダリョウイチ（エー.ビー.シー-ジィー）","38","23.3","532","827"
"624","","641","梅沢富美男","ウメザワトミオ","75","23.1","283","1240"
"624","555","570","岡田結実","オカダユイ","25","23.1","359","1204"
"624","912","806","小島健（Aぇ! group）","コジマケン(エエ！グループ)","26","23.1","804","513"
"624","","629","新川優愛","シンカワユア","31","23.1","636","798"
"624","680","424","西野七瀬","ニシノナナセ（ノギザカフォーティーシックス）","31","23.1","555","739"
"624","673","729","濵田崇裕（WEST.）","ハマダタカヒロ（ウエスト（ジャニーズウエスト））","36","23.1","725","919"
"624","","514","平岡祐太","ヒラオカユウタ","41","23.1","668","394"
"631","472","401","R-指定（Creepy Nuts）","アールシテイ（クリーピーナッツ）","34","22.9","642","588"
"631","798","697","銀シャリ","ギンシャリ","","22.9","725","459"
"631","604","557","小関裕太","コセキユウタ","30","22.9","740","350"
"631","695","89","田中圭","タナカケイ","41","22.9","130","1273"
"631","","736","田中哲司","タナカテツシ","59","22.9","595","710"
"631","762","261","NiziU","ニジュー","","22.9","691","639"
"631","649","607","ニューヨーク","ニューヨーク","","22.9","636","953"
"631","","641","濱田龍臣","ハマダタツオミ","25","22.9","626","455"
"631","787","795","福本莉子","フクモトリコ","25","22.9","706","350"
"631","528","537","マヂカルラブリー","マヂカルラブリー","","22.9","563","849"
"631","500","493","ミキ","ミキ","","22.9","545","978"
"631","632","641","ミルクボーイ","ミルクボーイ","","22.9","656","778"
"631","781","530","令和ロマン","レイワロマン","","22.9","755","793"
"644","","627","浅利陽介","アサリヨウスケ","38","22.7","636","798"
"644","867","","猪俣周杜(timelesz)","イノマタシュウト（タイムレス）","24","22.7","857","409"
"644","703","697","小山慶一郎（NEWS）","コヤマケイイチロウ（ニュース）","41","22.7","373","1258"
"644","713","656","富田望生","トミタミウ","25","22.7","764","140"
"644","887","684","薮宏太（Hey! Say! JUMP）","ヤブコウタ（ヘイセイジャンプ）","35","22.7","626","844"
"644","733","736","吉川愛","ヨシカワアイ","26","22.7","785","228"
"644","641","637","竜星涼","リュウセイリョウ","32","22.7","695","770"
"651","","570","生駒里奈","イコマリナ（ノギザカフォーティーシックス）","29","22.4","532","1092"
"651","787","493","イワクラ（蛙亭）","イワクラ（カエルテイ）","35","22.4","555","1080"
"651","680","596","かが屋","カガヤ","","22.4","740","489"
"651","","750","橋本良亮（A.B.C-Z）","ハシモトリョウスケ（エー.ビー.シー-ジィー）","32","22.4","733","670"
"651","703","661","藤井流星（WEST.）","フジイリュウセイ（ウエスト（ジャニーズウエスト））","32","22.4","642","998"
"651","","596","本田望結","ホンダミユ","21","22.4","396","1213"
"657","","743","石丸幹二","イシマルカンジ","60","22.2","668","867"
"657","","697","井上咲楽","イノウエサクラ","26","22.2","489","1198"
"657","834","570","A.B.C-Z","エービーシージー","","22.2","636","985"
"657","641","596","佐々木朗希","ササキロウキ","24","22.2","572","1186"
"657","","823","鈴木愛理","スズキアイリ","31","22.2","804","98"
"657","","674","鈴木浩介","スズキコウスケ","50","22.2","642","763"
"657","","729","本田真凜","ホンダマリン","24","22.2","457","1240"
"657","703","723","森川葵","モリカワアオイ","30","22.2","673","1009"
"665","787","831","久保建英","クボタケフサ","24","22","684","552"
"665","787","713","堀越麗禾（市川ぼたん）","ホリコシレイカ（イチカワボタン ）","14","22","679","1021"
"665","","620","美山加恋","ミヤマカレン","28","22","642","588"
"668","777","697","犬飼貴丈","イヌカイアツヒロ","31","21.8","733","475"
"668","","692","軽部真一","カルベシンイチ","63","21.8","417","1230"
"668","713","845","西村真二（コットン）","ニシムラシンジ（コットン）","41","21.8","772","333"
"668","","707","ぱーてぃーちゃん","パーティーチャン","","21.8","662","1056"
"672","528","674","荒川（エルフ）","アラカワ（エルフ）","29","21.6","706","739"
"672","","474","飯豊まりえ","イイトヨマリエ","27","21.6","585","1062"
"672","762","684","井上芳雄","イノウエヨシオ","46","21.6","740","489"
"672","","729","剛力彩芽","ゴウリキアヤメ","33","21.6","150","1258"
"672","762","518","TWICE","トゥワイス","","21.6","819","470"
"672","728","557","西村瑞樹（バイきんぐ）","ニシムラミズキ（バイキング）","48","21.6","527","1062"
"672","828","684","ヒカキン","ヒカキン","36","21.6","169","1257"
"679","998","","井上瑞稀（KEY TO LIT）","イノウエミズキ（キテレツ)","25","21.3","876","65"
"679","703","692","齋藤飛鳥","サイトウアスカ（ノギザカフォーティーシックス）","27","21.3","642","652"
"679","649","723","武田真一","タケタシンイチ","58","21.3","668","509"
"679","","707","戸塚祥太（A.B.C-Z）","トツカショウタ（エー.ビー.シー-ズィー）","39","21.3","656","935"
"679","687","743","長尾謙杜（なにわ男子）","ナガオケント(ナニワダンシ)","23","21.3","740","949"
"679","","661","夏菜","ナツナ","36","21.3","563","1084"
"679","733","707","萩原利久","ハギワラリク","26","21.3","785","228"
"679","828","674","松本穂香","マツモトホノカ","28","21.3","695","978"
"679","733","607","山添寛（相席スタート）","ヤマゾエカン(アイセキスタート)","40","21.3","642","960"
"679","815","743","ユースケ（ダイアン）","ユースケ（ダイアン）","48","21.3","718","1027"
"689","","607","阿部一二三","アベヒフミ","28","21.1","511","1129"
"689","664","713","市川新之助（八代目／堀越勸玄）","イチカワシンノスケ（ホリコシカンゲン）","12","21.1","700","908"
"689","","563","河北麻友子","カワキタマユコ","33","21.1","441","1210"
"689","733","831","窪塚愛流","クボヅカアイル","22","21.1","700","992"
"689","781","787","近藤千尋","コンドウチヒロ","35","21.1","626","1103"
"689","781","620","髙橋ひかる","タカハシヒカル","24","21.1","706","485"
"689","","581","Matt（Matt Rose）","マット（マットローズ）","31","21.1","441","1229"
"689","","661","丸山桂里奈","マルヤマカリナ","42","21.1","283","1254"
"689","","713","横山だいすけ","ヨコヤマダイスケ","42","21.1","679","602"
"698","","596","葵わかな","アオイワカナ","27","20.9","662","670"
"698","664","620","オズワルド","オズワルド","","20.9","626","937"
