"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"1038","953","1188","吉野北人（THE RAMPAGE from EXILE TRIBE）","ヨシノホクト(ザランページフロムエグザイルトライブ)","28","10","1120","515"
"1038","722","332","ヨネダ2000","ヨネダニセン","","10","864","931"
"1038","977","1214","RIIZE","ライズ","","10","927","700"
"1075","836","949","青井実","アオイミノル","44","9.7","1046","470"
"1075","877","1159","アンナ・サワイ","アンナ・サワイ","33","9.7","1120","179"
"1075","","","井内悠陽","イウチハルヒ","21","9.7","1178","1"
"1075","","1125","井頭愛海","イガシラマナミ","24","9.7","1120","179"
"1075","","696","石崎ひゅーい","イシザキヒューイ","41","9.7","864","1127"
"1075","696","949","井上貴博","イノウエタカヒロ","41","9.7","1046","1"
"1075","","988","内野聖陽","ウチノセイヨウ","57","9.7","814","1275"
"1075","777","562","NJZ(NewJeans)","エヌジェージー（ニュージーンズ）","","9.7","984","762"
"1075","","649","岡部たかし","オカベタカシ","53","9.7","927","986"
"1075","1266","1276","小川彩(乃木坂46 )","オガワアヤ（ノギザカフォーティーシックス）","18","9.7","1178","598"
"1075","749","882","賀喜遥香（乃木坂46）","カキハルカ（ノギザカフォーティシックス）","24","9.7","1178","1"
"1075","","1159","吉柳咲良","キリュウサクラ","21","9.7","1046","1"
"1075","1167","1125","小関裕太","コセキユウタ","30","9.7","1046","470"
"1075","","1188","佐津川愛美","サツカワアイミ","37","9.7","1178","1"
"1075","","1125","佐藤梨那","サトウリナ","30","9.7","1120","179"
"1075","953","1099","SHOW-WA","ショウワ","","9.7","984","139"
"1075","","803","鈴木浩介","スズキコウスケ","50","9.7","927","1246"
"1075","","1099","膳場貴子","ゼンバタカコ","50","9.7","1178","1"
"1075","1039","914","田辺桃子","タナベモモコ","26","9.7","927","382"
"1075","","","鎮西寿々歌（FRUITS ZIPPER）","チンゼイスズカ（フルーツジッパー）","27","9.7","1178","598"
"1075","1039","1188","中本悠太（NCT127）","ナカモトユウタ（エヌシーティーイチニナナ）","30","9.7","984","762"
"1075","1241","857","にぼしいわし","ニボシイワシ","","9.7","1178","1"
"1075","","761","橋本愛","ハシモトアイ","29","9.7","864","1127"
"1075","","780","林美桜","ハヤシミオウ","31","9.7","1229","231"
"1075","749","","原嘉孝(timelesz)","ハラヨシタカ（タイムレス）","30","9.7","814","881"
"1075","953","761","堀越麗禾（市川ぼたん）","ホリコシレイカ（イチカワボタン ）","14","9.7","984","139"
"1075","1142","1214","眞島秀和","マシマヒデカズ","49","9.7","864","1127"
"1075","","","的野美青（櫻坂46）","マトノミオ（サクラザカフォーティシックス)","19","9.7","1178","1"
"1075","","","南琴奈","ミナミコトナ","19","9.7","1120","897"
"1075","977","828","山下瞳月（櫻坂46）","ヤマシタシヅキ（サクラザカフォーティーシックス）","20","9.7","1178","598"
"1075","1241","1026","竜星涼","リュウセイリョウ","32","9.7","1046","1089"
"1106","","1214","浅利陽介","アサリヨウスケ","38","9.3","1046","812"
"1106","1185","1026","安藤萌々","アンドウモモ","","9.3","1120","515"
"1106","","988","伊藤万理華","イトウマリカ","29","9.3","984","1"
"1106","1225","1236","井之脇海","イノワキカイ","30","9.3","1046","812"
"1106","","882","上杉柊平","ウエスギシュウヘイ","33","9.3","1046","812"
"1106","","1269","STU48","エスティ―ユーフォーティーエイト","","9.3","1120","515"
"1106","1185","1066","XG","エックスジー","","9.3","1255","259"
"1106","953","761","江藤愛","エトウアイ","40","9.3","984","1018"
"1106","1087","1276","NCT127","エヌシーティーイチニナナ","","9.3","1120","515"
"1106","806","988","NCT WISH","エヌシーティーウイッシュ","","9.3","1229","1"
"1106","1087","949","&TEAM","エンティーム","","9.3","927","122"
"1106","1039","1125","ENHYPEN","エンハイプン","","9.3","927","122"
"1106","","1188","角谷暁子","カドヤアキコ","31","9.3","1255","259"
"1106","","949","上川周作","カミカワシュウサク","32","9.3","1178","207"
"1106","1087","696","川﨑桜(乃木坂46)","カワサキサクラ（ノギザカフォーティーシックス）","22","9.3","1120","515"
"1106","1004","1026","向里祐香","コウリユウカ","35","9.3","1178","207"
"1106","1241","1099","小林虎之介","コバヤシトラノスケ","27","9.3","1229","1"
"1106","915","1026","斎藤ちはる","サイトウチハル","28","9.3","927","700"
"1106","1004","","酒井大成","サカイタイセイ","27","9.3","1178","207"
"1106","1185","1214","正源司陽子（日向坂46）","ショウゲンジヨウコ（ヒナタザカフォーティーシックス）","18","9.3","1229","1"
"1106","","1026","杉本哲太","スギモトテッタ","60","9.3","1046","812"
"1106","1225","1214","鈴木新彩","スズキサラサ","25","9.3","1267","1"
"1106","1185","949","鈴木奈穂子","スズキナオコ","43","9.3","1255","259"
"1106","579","761","髙橋ひかる","タカハシヒカル","24","9.3","864","343"
"1106","","914","高山一実","タカヤマカズミ（ノギザカフォーティーシックス）","31","9.3","864","343"
"1106","","1026","中村七之助","ナカムラシチノスケ","42","9.3","927","700"
"1106","","1214","中村ゆり","ナカムラユリ","43","9.3","814","1075"
"1106","1185","988","中村嶺亜（KEY TO LIT）","ナカムラレイア（キテレツ（セブンメンサムライ））","28","9.3","1178","207"
"1106","877","1026","那須雄登（ACEes）","ナスユウト（エイシーズ（ビショウネン））","23","9.3","1120","515"
"1106","1225","949","西垣匠","ニシガキショウ","26","9.3","1229","647"
"1106","1116","1125","仁村紗和","ニムラサワ","31","9.3","1046","812"
"1106","1207","","橋本将生(timelesz)","ハシモトマサキ（タイムレス）","26","9.3","927","1160"
"1106","953","1066","浜野謙太","ハマノケンタ","44","9.3","1229","1"
"1106","1241","1066","坂東龍汰","バンドウリョウタ","28","9.3","1178","207"
"1106","","","瞳水ひまり","ヒトミヒマリ","23","9.3","1120","515"
"1106","","1125","平山浩行","ヒラヤマヒロユキ","48","9.3","1229","1"
"1106","1185","1066","藤嶌果歩(日向坂46)","フジシマカホ（ヒナタザカフォーティーシックス）","19","9.3","1229","1"
"1106","1066","1188","松倉海斗(Travis Japan)","マツクラカイト（トラビスジャパン）","28","9.3","814","1256"
"1106","","1125","真飛聖","マトブセイ","49","9.3","1120","515"
"1106","836","1236","三浦獠太","ミウラリョウタ","28","9.3","1178","207"
"1106","877","988","宮世琉弥","ミヤセリュウビ","21","9.3","927","1160"
"1106","1087","914","三山凌輝（BE:FIRST）","ミヤマリョウキ（ビーファースト）","26","9.3","984","1018"
"1106","","1236","向井地美音(AKB48)","ムカイチミオン（エーケービーフォーティーエイト）","27","9.3","1046","812"
"1106","","","森カンナ","モリカンナ(モリヤカンナ)","37","9.3","1046","812"
"1106","","","山口馬木也","ヤマグチマキヤ","52","9.3","984","1018"
"1106","915","","山﨑翠佳","ヤマザキスイカ","25","9.3","1229","1"
"1106","","1099","山田真歩","ヤマダマホ","44","9.3","1178","207"
"1106","1167","1214","山中柔太朗(M!LK)","ヤマナカジュウタロウ（ミルク）","23","9.3","1178","967"
"1106","","1188","ゆうたろう","ユウタロウ","27","9.3","1178","207"
"1106","","1188","米倉れいあ","ヨネクラレイア","20","9.3","984","1018"
"1156","","882","蒼井翔太","アオイショウタ","38","9","984","762"
"1156","","914","生田竜聖","イクタリュウセイ","37","9","927","986"
"1156","1167","1269","泉谷星奈","イズタニラナ","8","9","1046","470"
"1156","977","1125","市川染五郎（八代目）","イチカワソメゴロウ","20","9","864","1127"
"1156","806","828","一ノ瀬美空（乃木坂46）","イチノセミク（ノギザカフォーティシックス）","22","9","1120","179"
"1156","977","737","柏木悠（超特急）","カシワギハル（チョウトッキュウ）","20","9","984","1199"
"1156","516","664","栗谷（カカロニ）","クリタニ（カカロニ）","36","9","984","139"
"1156","915","1257","黒羽麻璃央","クロバマリオ","32","9","1046","470"
"1156","1066","988","小島健（Aぇ! group）","コジマケン(エエ！グループ)","26","9","1046","1089"
"1156","1207","1066","櫻井海音(Kaito)","サクライカイト","24","9","1046","470"
"1156","","1125","城桧吏","ジョウカイリ","19","9","984","762"
"1156","","","玉置玲央","タマオキレオ","40","9","1229","231"
"1156","1039","562","知念侑李（Hey! Say! JUMP）","チネンユウリ（ヘイセイジャンプ）","31","9","717","1142"
"1156","","949","千葉恵里(AKB48)","チバエリイ（エーケービーフォーティーエイト）","22","9","1046","470"
"1156","1116","949","塚本恋乃葉","ツカモトコノハ","21","9","1178","1"
"1156","1207","","寺西拓人(timelesz)","テラニシタクト（タイムレス）","30","9","1120","897"
"1156","1004","1214","中沢元紀","ナカザワモトキ","25","9","1046","470"
"1156","977","","中島歩","ナカジマアユム","37","9","1046","470"
"1156","953","","永瀬ゆずな","ナガセユズナ","10","9","1178","1"
"1156","1142","","新原泰佑","ニイハラタイスケ","25","9","1046","470"
"1156","","664","ネルソンズ","ネルソンズ","","9","1046","470"
"1156","1116","914","乃紫","ノア","","9","927","986"
"1156","","611","ビスケットブラザーズ","ビスケットブラザーズ","","9","761","1244"
"1156","433","482","FRUITS ZIPPER","フルーツジッパー","","9","1120","179"
"1156","953","949","前田公輝","マエダゴウキ","34","9","1120","897"
"1156","1207","828","増田梨沙","マスダリサ","12","9","1178","598"
"1156","","","円井わん","マルイワン","27","9","1120","897"
"1156","1066","1099","森田望智","モリタミサト","29","9","1046","470"
"1156","","1159","渡辺大知（黒猫CHELSEA）","ワタナベダイチ（クロネコチェルシー）","35","9","984","762"
"1185","534","431","ILLIT","アイリット","","8.7","1046","812"
"1185","","949","石橋静河","イシバシシズカ","31","8.7","1120","515"
"1185","1087","988","泉里香","イズミリカ","37","8.7","984","1018"
"1185","","1066","後呂有紗","ウシロアリサ","31","8.7","1255","259"
"1185","","1159","NGT48","エヌジーティー フォーティエイト","","8.7","1120","515"
"1185","915","1257","奥平大兼","オクダイラダイケン","22","8.7","1120","515"
"1185","672","715","尾上右近（二代目）","オノエウコン","33","8.7","1120","515"
"1185","433","548","尾上松也","オノエマツヤ","40","8.7","864","343"
"1185","","949","加瀬亮","カセリョウ","51","8.7","1178","207"
"1185","1266","1188","片岡凜","カタオカリン","22","8.7","1267","1"
"1185","1260","988","寛一郎","カンイチロウ","29","8.7","1267","1"
"1185","","1125","北村有起哉","キタムラユキヤ","51","8.7","1120","1142"
"1185","1207","1214","木戸大聖","キドタイセイ","28","8.7","1255","259"
"1185","1087","1236","黒川想矢","クロカワソウヤ","15","8.7","1178","207"
"1185","777","1236","小室瑛莉子","コムロエリコ","26","8.7","1178","207"
"1185","","1066","迫田孝也","サコダタカヤ","48","8.7","1178","207"
"1185","722","","志田こはく","シダコハク","21","8.7","984","417"
"1185","","949","生野陽子","ショウノヨウコ","41","8.7","927","700"
"1185","1004","1066","曽田陵介","ソタリョウスケ","28","8.7","814","1075"
"1185","1241","882","曽野舜太(M!LK)","ソノシュンタ（ミルク）","23","8.7","1120","515"
"1185","1066","988","高瀬耕造","タカセコウゾウ","49","8.7","927","1160"
"1185","","1099","長井短","ナガイミジカ","32","8.7","864","931"
"1185","1207","","B&ZAI","バンザイ","","8.7","1046","812"
"1185","722","467","東ブクロ（さらば青春の光）","ヒガシブクロ（サラバセイシュンノヒカリ）","40","8.7","1046","812"
"1185","1066","1125","日向亘","ヒュウガワタル","21","8.7","984","1018"
"1185","","611","福澤朗","フクザワアキラ","62","8.7","632","1182"
"1185","1278","914","福留光帆","フクトメミツホ","22","8.7","1267","1"
"1185","1260","1026","前田旺志郎","マエダオウシロウ","24","8.7","1267","1"
"1185","1225","988","正門良規（Aぇ! group）","マサカドヨシノリ(エエ！グループ)","28","8.7","1229","647"
"1185","","","松本麗世","マツモトレイヨ","17","8.7","1178","967"
"1185","","","南出凌嘉","ミナミデリョウカ","20","8.7","1178","967"
"1185","","914","宮内ひとみ（桜庭ななみ）","ミヤウチヒトミ（サクラバナナミ）","33","8.7","1046","812"
"1185","915","1066","みりちゃむ（大木美里亜）","ミリチャム（オオキミリア）","23","8.7","1120","515"
"1185","","1125","森愁斗(しゅーと/BUDDiiS)","モリシュウト（シュート/バディーズ）","23","8.7","1120","515"
"1185","915","1026","ラブレターズ","ラブレターズ","","8.7","984","1018"
"1220","1039","1125","稲垣来泉","イナガキクルミ","14","8.3","1178","598"
"1220","696","803","梅澤美波（乃木坂46）","ウメザワミナミ（ノギザカフォーティシックス）","26","8.3","1120","897"
"1220","1004","","尾碕真花","オサキイチカ","24","8.3","1229","231"
"1220","","1236","久保田紗友","クボタサユ","25","8.3","1178","598"
"1220","777","1188","倉悠貴","クラユウキ","25","8.3","1120","897"
"1220","953","","越山敬達","コシヤマケイタツ","16","8.3","1229","231"
"1220","","1159","駒田健吾","コマダケンゴ","51","8.3","1120","179"
"1220","722","737","櫻井優衣(FRUITS ZIPPER)","サクライユイ（フルーツジッパー）","25","8.3","1046","1089"
"1220","1241","882","佐々木舞音","ササキマイネ","27","8.3","1229","231"
"1220","1142","1214","杉山真也","スギヤマシンヤ","42","8.3","1229","231"
"1220","1225","1269","高野洸","タカノアキラ","28","8.3","1267","300"
"1220","1207","1278","月島琉衣","ツキシマルイ","17","8.3","1120","897"
"1220","","1125","戸塚祥太（A.B.C-Z）","トツカショウタ（エー.ビー.シー-ズィー）","39","8.3","717","1263"
"1220","","1159","中島セナ","ナカジマセナ","19","8.3","1178","598"
"1220","1116","","夏生大湖","ナツキオミ","24","8.3","1229","231"
"1220","","949","西田尚美","ニシダナオミ","","8.3","1046","1089"
"1220","","431","西田有志","ニシダユウジ","25","8.3","864","647"
"1220","","1159","忽滑谷こころ","ヌカリヤココロ","27","8.3","864","647"
"1220","1066","914","深田竜生（ACEes）","フカダリュウセイ（エイシーズ（ショウネンニンジャ））","23","8.3","1120","897"
"1220","1225","988","藤﨑ゆみあ","フジサキユミア","17","8.3","1046","1089"
"1220","","","増子敦貴","マシコアツキ","25","8.3","1229","231"
"1241","","1159","青柳翔","アオヤギショウ","40","8","761","1271"
"1241","1225","914","井上和（乃木坂46）","イノウエナギ（ノギザカフォーティーシックス）","20","8","1178","967"
"1241","1142","1257","井上梨名（櫻坂46）","イノウエリナ（サクラザカフォーティーシックス）","24","8","1255","259"
"1241","","914","梅澤廉","ウメザワレン","32","8","1229","1"
"1241","1207","525","エバース","エバース","","8","1267","1"
"1241","","1026","金子ノブアキ","カネコノブアキ","44","8","864","1216"
"1241","1185","1159","山時聡真","サントキソウマ","20","8","1120","1142"
"1241","1087","1159","白鳥玉季","シラトリタマキ","15","8","1267","1"
"1241","1207","1188","末澤誠也（Aぇ! group）","スエザワセイヤ(エエグループ)","31","8","864","1216"
"1241","","882","須田亜香里","スダアカリ（エスケーイーフォーティーエイト）","34","8","1120","515"
"1241","1066","1188","中島瑠菜","ナカシマルナ","19","8","1229","647"
"1241","","1099","服部樹咲","ハットリミサキ","19","8","1046","812"
"1241","1260","1236","早瀬憩","ハヤセイコイ","18","8","1267","1"
"1241","","","MATSURI","マツリ","","8","1255","259"
"1241","1241","1236","モトーラ世理奈","モトーラセリナ","27","8","1178","207"
"1241","","882","山口智子","ヤマグチトモコ","61","8","984","1018"
"1241","","949","若葉竜也","ワカバリュウヤ","36","8","1178","967"
"1258","485","458","Uru","ウル","","7.7","1046","1089"
"1258","","1159","大江麻理子","オオエマリコ","47","7.7","1178","1186"
"1258","","611","尾崎世界観（クリープハイプ）","オザキセカイカン（クリープハイプ）","41","7.7","1178","1"
"1258","915","857","川原瑛都","カワハラエイト","12","7.7","1255","732"
"1258","1116","","KEY TO LIT","キテレツ","","7.7","1178","598"
"1258","1039","1125","木村柾哉(INI)","キムラマサヤ（アイエヌアイ）","28","7.7","1046","1089"
"1258","","1214","坂元愛登","サカモトマナト","16","7.7","1229","231"
"1258","1142","988","清水尋也","シミズヒロヤ","26","7.7","984","762"
"1258","749","1188","綱啓永","ツナケイト","26","7.7","1229","231"
"1258","","","美村里江","ミムラリエ","41","7.7","1229","1018"
"1268","777","1066","赤荻歩","アカオギアユミ","44","7.3","1267","1"
"1268","1271","988","阿佐辰美","アサタツミ","25","7.3","1120","515"
"1268","","1257","荒木飛羽","アラキトワ","20","7.3","1178","207"
"1268","1255","1099","佐藤新（IMP.）","サトウアラタ(アイエムピー)","25","7.3","1255","259"
"1272","","","小倉史也","オグラフミヤ","28","7","1229","1018"
"1272","1039","1026","柿澤勇人","カキザワハヤト","38","7","1267","300"
"1272","1207","","月城かなと","ツキシロカナト","34","7","1255","732"
"1272","","828","角田夏実","ツノダナツミ","33","7","1120","897"
"1276","1255","1257","田畑志真","タバタシマ","19","6.7","1280","1"
"1277","","914","明日海りお","アスミリオ","40","6.3","1278","1"
"1277","1241","1066","岩瀬洋志","イワセヨウジ","21","6.3","1178","1186"
"1279","","1188","本多力","ホンダチカラ","46","6","1255","1106"
"1280","836","1159","白山乃愛","シロヤマノア","13","5.7","1278","1"
