"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"353","","297","郷ひろみ","ゴウヒロミ","70","23.1","75","1137"
"353","","46","サンシャイン池崎","サンシャインイケザキ","44","23.1","82","1177"
"353","84","133","シソンヌ","シソンヌ","","23.1","439","623"
"353","402","247","トム・ブラウン","トムブラウン","","23.1","439","796"
"353","296","169","濱家隆一（かまいたち）","ハマイエリュウイチ（カマイタチ）","42","23.1","222","1105"
"353","383","612","Vaundy","バウンディ","25","23.1","612","455"
"353","335","365","back number","バックナンバー","","23.1","514","553"
"353","327","425","平手友梨奈","ヒラテユリナ（ケヤキザカフォーティーシックス）","24","23.1","406","906"
"353","383","565","福田麻貴（3時のヒロイン）","フクダマキ（サンジノヒロイン）","37","23.1","370","1105"
"353","","97","松坂大輔","マツザカダイスケ","45","23.1","170","778"
"353","419","517","松本まりか","マツモトマリカ","41","23.1","417","682"
"353","231","442","森田哲矢（さらば青春の光）","モリタテツヤ（サラバセイシュンノヒカリ）","44","23.1","389","964"
"371","","442","岡田紗佳","オカダサヤカ","31","22.9","370","944"
"371","526","565","岡田結実","オカダユイ","25","22.9","343","899"
"371","351","","尾形貴弘（パンサー）","オガタタカヒロ（パンサー）","48","22.9","309","988"
"371","892","1002","斎藤ちはる","サイトウチハル","28","22.9","709","485"
"371","453","281","タイムマシーン3号","タイムマシーンサンゴウ","","22.9","590","452"
"371","110","179","多部未華子","タベミカコ","36","22.9","240","922"
"371","497","529","千葉雄大","チバユウダイ","36","22.9","406","832"
"371","","179","長州力","チョウシュウリキ","73","22.9","154","1222"
"371","849","872","トラウデン直美","トラウデンナオミ","26","22.9","568","668"
"371","439","612","中村倫也","ナカムラトモヤ","38","22.9","343","1130"
"371","267","","野田クリスタル（マヂカルラブリー）","ノダクリスタル（マヂカルラブリー）","38","22.9","474","589"
"371","","281","はじめしゃちょー","ハジメシャチョー","32","22.9","277","1150"
"371","585","259","長谷川博己","ハセガワヒロキ","48","22.9","343","899"
"371","","247","羽生結弦","ハニュウユズル","30","22.9","110","1261"
"371","585","529","林遣都","ハヤシケント","34","22.9","439","701"
"371","296","355","平野紫耀（Number_i）","ヒラノショウ（ナンバーアイ）","28","22.9","343","1203"
"371","","230","本田望結","ホンダミユ","21","22.9","343","899"
"371","","169","桝太一","マスタイチ","44","22.9","370","944"
"371","949","355","三浦翔平","ミウラショウヘイ","37","22.9","457","645"
"390","526","767","荒川（エルフ）","アラカワ（エルフ）","29","22.7","514","885"
"390","849","1095","池松壮亮","イケマツソウスケ","35","22.7","439","955"
"390","279","397","オズワルド","オズワルド","","22.7","370","997"
"390","110","109","香取慎吾","カトリシンゴ（スマップ）","48","22.7","51","1246"
"390","","297","菅野美穂","カンノミホ","48","22.7","309","1054"
"390","369","281","桐谷健太","キリタニケンタ","45","22.7","343","825"
"390","680","589","桜田ひより","サクラダヒヨリ","22","22.7","695","333"
"390","","442","佐藤隆太","サトウリュウタ","45","22.7","292","1082"
"390","383","215","じろう（シソンヌ）","ジロウ（シソンヌ）","47","22.7","590","521"
"390","279","544","高畑充希","タカハタミツキ","33","22.7","389","645"
"390","830","908","玉城ティナ","タマシロティナ","28","22.7","514","885"
"390","","495","檀れい","ダンレイ","54","22.7","490","455"
"390","","319","Toshl（X JAPAN）","トシ（エックス　ジャパン）","60","22.7","355","925"
"390","419","355","パンサー","パンサー","43","22.7","320","878"
"390","170","169","ヒカキン","ヒカキン","36","22.7","110","1276"
"390","","1189","福澤朗","フクザワアキラ","62","22.7","320","1105"
"390","97","75","本田翼","ホンダツバサ","33","22.7","222","1234"
"390","907","1142","吉川愛","ヨシカワアイ","26","22.7","695","333"
"408","453","220","アインシュタイン","アインシュタイン","","22.4","355","1094"
"408","727","667","大橋和也（なにわ男子）","オオハシカズヤ(ナニワダンシ)","28","22.4","474","1057"
"408","544","1002","尾上松也","オノエマツヤ","40","22.4","343","1027"
"408","627","375","梶裕貴","カジユウキ","40","22.4","590","333"
"408","453","565","加藤清史郎","カトウセイシロウ","24","22.4","292","1130"
"408","141","425","川栄李奈","カワエイリナ（エーケービーフォーティーエイト）","30","22.4","355","982"
"408","","637","貴島明日香","キジマアスカ","29","22.4","535","734"
"408","312","","キンタロー。","キンタロー","44","22.4","187","1190"
"408","585","565","こっちのけんと","コッチノケント","29","22.4","320","1219"
"408","170","179","佐々木朗希","ササキロウキ","24","22.4","292","1031"
"408","161","275","佐藤健","サトウタケル","36","22.4","170","1210"
"408","892","686","白石聖","シライシセイ","27","22.4","732","277"
"408","","190","谷原章介","タニハラショウスケ","53","22.4","222","1150"
"408","335","220","西村瑞樹（バイきんぐ）","ニシムラミズキ（バイキング）","48","22.4","389","889"
"408","476","495","NiziU","ニジュー","","22.4","675","446"
"408","","319","前田敦子","マエダアツコ（エーケービーフォーティーエイト）","34","22.4","110","1261"
"408","","711","ミッツ・マングローブ","ミッツマングローブ","50","22.4","240","1194"
"408","","442","miwa","ミワ","35","22.4","612","542"
"408","255","375","森香澄","モリカスミ","30","22.4","439","563"
"408","655","425","吉沢亮","ヨシザワリョウ","31","22.4","389","1020"
"428","","425","大江麻理子","オオエマリコ","47","22.2","590","682"
"428","223","207","久保建英","クボタケフサ","24","22.2","474","515"
"428","476","410","窪田正孝","クボタマサタカ","37","22.2","355","925"
"428","231","319","Creepy Nuts","クリーピーナッツ","","22.2","535","640"
"428","866","981","近藤千尋","コンドウチヒロ","35","22.2","568","583"
"428","","495","坂上忍","サカガミシノブ","58","22.2","82","1272"
"428","497","179","3時のヒロイン","サンジノヒロイン","","22.2","309","1139"
"428","","818","鈴木砂羽","スズキサワ","53","22.2","514","701"
"428","476","711","中島健人","ナカジマケント（セクシー ゾーン）","31","22.2","355","1139"
"428","49","90","浜辺美波","ハマベミナミ","25","22.2","355","925"
"428","312","517","比嘉愛未","ヒガマナミ","39","22.2","514","413"
"428","","495","堀未央奈","ホリミオナ（ノギザカフォーティーシックス）","29","22.2","623","734"
"428","544","1142","松本穂香","マツモトホノカ","28","22.2","535","825"
"428","","937","丸山桂里奈","マルヤマカリナ","42","22.2","144","1279"
"428","476","739","満島真之介","ミツシマシンノスケ","36","22.2","590","521"
"428","","565","薬師丸ひろ子","ヤクシマルヒロコ","61","22.2","355","1139"
"428","","270","八嶋智人","ヤシマノリト","55","22.2","292","1082"
"428","585","686","ラランド","ラランド","","22.2","535","825"
"446","544","544","浅野忠信","アサノタダノブ","51","22","474","925"
"446","","247","池上彰","イケガミアキラ","75","22","202","1225"
"446","","297","伊沢拓司","イザワタクシ","31","22","514","615"
"446","453","259","岡部大（ハナコ）","オカベダイ（ハナコ）","36","22","389","889"
"446","","686","勝俣州和","カツマタクニカズ","60","22","63","1273"
"446","351","637","清原果耶","キヨハラカヤ","23","22","642","287"
"446","","637","黒木瞳","クロキヒトミ","65","22","292","1200"
"446","476","482","坂口健太郎","サカグチケンタロウ","34","22","474","753"
"446","","1002","ザ・マミィ","ザ・マミィ","","22","568","512"
"446","279","169","せいや（霜降り明星）","セイヤ（シモフリミョウジョウ）","33","22","202","1094"
"446","","275","高橋克典","タカハシカツノリ","60","22","277","962"
"446","","1077","田中哲司","タナカテツシ","59","22","642","425"
"446","","1162","塚田僚一（A.B.C-Z）","ツカダリョウイチ（エー.ビー.シー-ジィー）","38","22","514","968"
"446","813","937","出口夏希","デグチナツキ","24","22","751","218"
"446","","336","長嶋一茂","ナガシマカズシゲ","59","22","240","1238"
"446","497","275","長濱ねる","ナガハマネル（ケヤキザカフォーティーシックス）","27","22","535","734"
"446","","767","ハマ・オカモト（OKAMOTO's）","ハマオカモト（オカモトズ）","34","22","535","425"
"446","","281","蛍原徹","ホトハラトオル（アメアガリケッシタイ）","57","22","277","1065"
"446","866","397","松下洸平","マツシタコウヘイ","38","22","535","425"
"446","","589","松山英樹","マツヤマヒデキ","33","22","389","1130"
"446","","794","MEGUMI","メグミ","44","22","277","1217"
"446","181","116","山内健司（かまいたち）","ヤマウチケンジ（カマイタチ）","44","22","187","1237"
"446","243","297","山田涼介（Hey! Say! JUMP）","ヤマダリョウスケ（ヘイセイジャンプ）","32","22","260","1168"
"469","866","464","新田真剣佑","アラタマッケンユウ（マッケンユウ）","29","21.8","260","1204"
"469","335","464","市原隼人","イチハラハヤト","38","21.8","370","867"
"469","603","464","イワクラ（蛙亭）","イワクラ（カエルテイ）","35","21.8","514","885"
"469","849","410","おいでやす小田（おいでやすこが）","オイデヤスオダ（オイデヤスコガ）","47","21.8","590","682"
"469","476","281","大谷亮平","オオタニリョウヘイ","45","21.8","568","583"
"469","181","133","Official髭男dism","オフィシャルヒゲダンディズム","","21.8","514","413"
"469","585","838","Kis-My-Ft2","キスマイフットツー","","21.8","457","1144"
"469","585","375","櫻坂46","サクラザカフォーティーシックス（ケヤキザカフォーティーシックス）","","21.8","709","267"
"469","641","711","菅井友香","スガイユウカ（サクラザカフォーティーシックス）","29","21.8","732","203"
"469","","544","杉本哲太","スギモトテッタ","60","21.8","659","436"
"469","962","517","田村保乃（櫻坂46)","タムラホノ（サクラザカフォーティシックス)","27","21.8","791","306"
"469","563","908","チャンス大城","チャンスオオシロ","50","21.8","623","734"
"469","","739","寺田心","テラダココロ","17","21.8","277","1183"
"469","402","739","TWICE","トゥワイス","","21.8","772","231"
"469","","667","中村ゆり","ナカムラユリ","43","21.8","811","102"
"469","453","739","ニシダ（ラランド）","ニシダ（ラランド）","31","21.8","590","682"
"469","627","686","NEWS","ニュース","","21.8","417","990"
"469","","425","藤井フミヤ","フジイフミヤ","63","21.8","389","964"
"469","117","119","藤田ニコル","フジタニコル","27","21.8","170","1266"
"469","497","794","ミキ","ミキ","","21.8","389","1078"
"469","","529","森高千里","モリタカチサト","56","21.8","568","936"
"469","296","190","やす子","ヤスコ","27","21.8","222","1234"
"469","563","612","ゆうちゃみ（古川優奈）","ユウチャミ（コガワユウナ）","24","21.8","535","640"
"469","","425","吉田羊","ヨシダヨウ","51","21.8","389","645"
"469","727","1214","Little Glee Monster","リトルグリーモンスター","","21.8","535","825"
"494","","637","葵わかな","アオイワカナ","27","21.6","695","396"
"494","351","","内田有紀","ウチダユキ","50","21.6","370","791"
"494","","1142","大森南朋","オオモリナオ","53","21.6","417","1061"
"494","","612","加藤史帆","カトウシホ（ヒナタザカフォーティーシックス）","27","21.6","732","277"
"494","279","482","兼近大樹(EXIT)","カネチカダイキ（イグジット）","34","21.6","260","1227"
"494","497","589","King & Prince","キングアンドプリンス","","21.6","612","701"
"494","","739","剛力彩芽","ゴウリキアヤメ","33","21.6","51","1274"
"494","207","336","指原莉乃","サシハラリノ（エイチケーティーフォーティーエイト）","33","21.6","170","1259"
"494","701","275","下野紘","シモノヒロ","45","21.6","659","375"
"494","","686","田中瞳","タナカヒトミ","29","21.6","830","257"
"494","680","739","田村真子","タムラマコ","29","21.6","709","338"
"494","849","565","西村真二（コットン）","ニシムラシンジ（コットン）","41","21.6","695","549"
"494","267","190","八村塁","ハチムラルイ","27","21.6","370","1153"
"494","419","442","平子祐希（アルコ＆ピース）","ヒラコユウキ（アルコ＆ピース）","46","21.6","439","701"
"494","","838","ヒロド歩美","ヒロドアユミ","34","21.6","791","391"
"494","544","336","山添寛（相席スタート）","ヤマゾエカン(アイセキスタート)","40","21.6","590","452"
"494","","529","ユージ","ユージ","38","21.6","417","1155"
"494","526","297","与田祐希","ヨダユウキ（ノギザカフォーティーシックス）","25","21.6","751","367"
"494","","410","リリー・フランキー","リリーフランキー","62","21.6","439","1012"
"494","","818","渡部篤郎","ワタベアツロウ","57","21.6","457","645"
"514","","425","阿部一二三","アベヒフミ","28","21.3","457","899"
"514","762","1023","一ノ瀬美空（乃木坂46）","イチノセミク（ノギザカフォーティシックス）","22","21.3","875","199"
"514","727","838","岩田剛典（三代目 J SOUL BROTHERS）","イワタタカノリ（サンダイメジェイソウルブラザーズ）","36","21.3","439","1078"
"514","402","565","蛙亭","カエルテイ","","21.3","439","955"
"514","746","612","賀喜遥香（乃木坂46）","カキハルカ（ノギザカフォーティシックス）","24","21.3","916","226"
"514","585","495","影山優佳","カゲヤマユウカ（ヒナタザカフォーティーシックス）","24","21.3","612","214"
"514","701","1095","岸井ゆきの","キシイユキノ","33","21.3","709","567"
"514","655","937","岸優太（Number_i）","キシユウタ（ナンバーアイ）","30","21.3","568","753"
"514","907","872","京本大我（SixTONES)","キョウモトタイガ（ストーンズ)","30","21.3","590","682"
"514","","","ぐんぴぃ（春とヒコーキ）","グンピィ（ハルトヒコーキ）","35","21.3","772","231"
"514","","297","椎名林檎","シイナリンゴ","47","21.3","320","1186"
"514","","1095","杉村太蔵","スギムラタイゾウ","46","21.3","154","1277"
"514","892","612","たける（東京ホテイソン）","タケル（トウキョウホテイソン）","30","21.3","659","598"
"514","335","355","仲里依紗","ナカリイサ","36","21.3","490","944"
"514","1019","529","福地桃子","フクチモモコ","28","21.3","772","89"
"514","402","230","見取り図","ミトリズ","","21.3","417","682"
"514","419","151","山﨑賢人","ヤマザキケント","31","21.3","320","1001"
"514","701","667","弓木奈於(乃木坂46)","ユミキナオ（ノギザカフォーティーシックス）","26","21.3","851","114"
"532","","686","荒川良々","アラカワヨシヨシ","51","21.1","612","701"
"532","","482","生駒里奈","イコマリナ（ノギザカフォーティーシックス）","29","21.1","457","1090"
"532","","1162","石川恋","イシカワレン","32","21.1","732","583"
"532","813","908","市川團十郎(十三代目/市川海老蔵)","イチカワダンジュウロウ(イチカワエビゾウ)","47","21.1","474","1155"
"532","","1142","片桐仁","カタギリジン","51","21.1","490","859"
"532","1019","818","金川紗耶(乃木坂46)","カナガワサヤ（ノギザカフォーティーシックス）","24","21.1","895","68"
"532","497","495","木村佳乃","キムラヨシノ","49","21.1","439","1012"
"532","792","565","久保史緒里（乃木坂46）","クボシオリ（ノギザカフォーティーシックス）","24","21.1","791","242"
"532","813","961","栗谷（カカロニ）","クリタニ（カカロニ）","36","21.1","675","610"
"532","792","1002","Koki,","コウキ","22","21.1","490","1007"
"532","","517","椎名桔平","シイナキッペイ","61","21.1","355","694"
"532","","425","島崎遥香","シマザキハルカ（エーケービーフォーティーエイト）","31","21.1","389","1020"
"532","","1023","純烈","ジュンレツ","","21.1","490","859"
"532","","686","杉浦太陽","スギウラタイヨウ","44","21.1","309","1229"
"532","296","230","杉咲花","スギサキハナ","28","21.1","514","481"
"532","655","517","SUPER EIGHT(関ジャニ∞)","スーパーエイト(カンジャニエイト)","","21.1","474","753"
"532","439","161","粗品（霜降り明星）","ソシナ（シモフリミョウジョウ）","32","21.1","222","1212"
"532","792","892","武田真一","タケタシンイチ","58","21.1","490","859"
"532","","297","千原兄弟","チハラキョウダイ","","21.1","222","1261"
"532","","297","中川翔子","ナカガワショウコ","40","21.1","51","1278"
"532","","711","ネルソンズ","ネルソンズ","","21.1","642","574"
"532","641","397","ぼる塾","ボルジュク","","21.1","417","1155"
"532","","365","松下奈緒","マツシタナオ","40","21.1","417","936"
"532","","739","森田剛","モリタゴウ（ブイシックス）","46","21.1","389","1130"
"532","830","612","森田ひかる(櫻坂46)","モリタヒカル(サクラザカフォーティーシックス) ","24","21.1","830","109"
"532","279","565","緑黄色社会","リョクオウショクシャカイ","","21.1","568","845"
"532","","937","蓮佛美沙子","レンブツミサコ","34","21.1","732","420"
"559","","259","aiko","アイコ","50","20.9","292","1082"
"559","775","495","伊原六花","イハラリッカ","26","20.9","695","455"
"559","439","","今永昇太","イマナガショウタ","32","20.9","791","159"
"559","","312","岩尾望（フットボールアワー）","イワオノゾム（フットボールアワー）","49","20.9","260","1242"
"559","762","1047","柄本佑","エモトタスク","38","20.9","406","906"
"559","","336","大原櫻子","オオハラサクラコ","29","20.9","675","385"
"559","727","739","加藤シゲアキ（NEWS）","カトウシゲアキ（ニュース）","38","20.9","457","1144"
"559","","794","北山宏光","キタヤマヒロミツ（キスマイフットツー）","40","20.9","490","1075"
"559","","565","草刈正雄","クサカリマサオ","73","20.9","355","768"
"559","655","1047","菅原咲月（乃木坂46）","スガワラサツキ（ノギザカフォーティシックス）","20","20.9","957","81"
"559","453","220","清野菜名","セイノナナ","31","20.9","695","455"
"559","949","544","髙橋藍","タカハシラン","24","20.9","732","203"
"559","","794","竹内由恵","タケウチヨシエ","39","20.9","535","1105"
"559","","838","田中美久","タナカミク（エイチケーティーフォーティーエイト）","24","20.9","811","248"
"559","","711","玉山鉄二","タマヤマテツジ","45","20.9","457","734"
"559","655","375","堂安律","ドウアンリツ","27","20.9","514","701"
"559","585","397","中川大志","ナカガワタイシ","27","20.9","535","640"
"559","476","517","永瀬廉（King & Prince）","ナガセレン（ キングアンドプリンス）","26","20.9","535","825"
"559","","838","長野博","ナガノヒロシ（ブイシックス）","53","20.9","623","556"
"559","476","34","永野芽郁","ナガノメイ","26","20.9","202","1257"
"559","762","442","永山瑛太","ナガヤマエイタ","42","20.9","623","734"
"559","296","327","長谷川忍（シソンヌ）","ハセガワシノブ（シソンヌ）","47","20.9","490","778"
"559","383","207","ハナコ","ハナコ","","20.9","490","944"
"559","563","794","藤ヶ谷太輔（Kis-My-Ft2）","フジガヤタイスケ（キスマイフットツー）","38","20.9","439","955"
"559","","327","船越英一郎","フナコシエイイチロウ","65","20.9","187","1264"
"559","563","410","みなみかわ","ミナミカワ","43","20.9","590","682"
"559","453","336","みやぞん","ミヤゾン（アンゼンマンザイ）","40","20.9","170","1274"
"559","","686","山下達郎","ヤマシタタツロウ","72","20.9","389","964"
"559","335","247","山之内すず","ヤマノウチスズ","24","20.9","417","1105"
"559","627","336","山本舞香","ヤマモトマイカ","28","20.9","590","871"
"559","","442","RADWIMPS","ラッドウィンプス","","20.9","568","753"
"590","680","818","池田瑛紗（乃木坂46）","イケダテレサ（ノギザカフォーティーシックス）","23","20.7","895","214"
"590","792","1095","詩羽（水曜日のカンパネラ）","ウタハ（スイヨウビノカンパネラ）","24","20.7","751","515"
"590","544","686","遠藤さくら（乃木坂46）","エンドウサクラ（ノギザカフォーティーシックス）","24","20.7","851","188"
"590","","711","大友花恋","オオトモカレン","26","20.7","895","68"
"590","497","818","門脇麦","カドワキムギ","33","20.7","675","446"
"590","907","637","川﨑桜(乃木坂46)","カワサキサクラ（ノギザカフォーティーシックス）","22","20.7","939","14"
"590","","544","斉藤和義","サイトウカズヨシ","59","20.7","568","845"
"590","866","495","高杉真宙","タカスギマヒロ","29","20.7","642","425"
"590","","767","丹生明里","ニブアカリ（ヒナタザカフォーティーシックス）","24","20.7","875","122"
"590","497","637","濱田岳","ハマダガク","37","20.7","260","990"
"590","932","667","福本莉子","フクモトリコ","25","20.7","751","367"
"590","849","767","古川琴音","フルカワコトネ","29","20.7","811","167"
"590","585","937","Hey! Say! JUMP","ヘイセイジャンプ","","20.7","439","871"
"590","526","686","松丸亮吾","マツマルリョウゴ","29","20.7","309","1176"
"590","585","794","モグライダー","モグライダー","","20.7","535","1055"
"590","701","589","ゆめっち（3時のヒロイン）","ユメッチ(サンジノヒロイン)","31","20.7","474","925"
"590","327","686","ONE OK ROCK","ワンオクロック","","20.7","642","287"
"607","792","937","江口のりこ","エグチノリコ","45","20.4","457","1042"
"607","453","319","小松菜奈","コマツナナ","29","20.4","623","408"
"607","497","818","小山慶一郎（NEWS）","コヤマケイイチロウ（ニュース）","41","20.4","439","1270"
"607","907","838","三代目 J SOUL BROTHERS from EXILE TRIBE","サンダイメジェイソウルブラザーズ フロム エグザイルトライブ","","20.4","612","979"
"607","526","544","志尊淳","シソンジュン","30","20.4","490","1075"
"607","701","1058","ジェシー（SixTONES)","ジェシー（ストーンズ)","29","20.4","623","556"
"607","","365","高橋英樹","タカハシヒデキ","81","20.4","389","1078"
"607","","589","高山一実","タカヤマカズミ（ノギザカフォーティーシックス）","31","20.4","590","871"
"607","","482","徳光和夫","トクミツカズオ","84","20.4","202","1269"
"607","","375","原田龍二","ハラダリュウジ","55","20.4","406","1044"
"607","603","667","藤井風","フジイカゼ","28","20.4","709","405"
"607","701","838","眞栄田郷敦","マエダゴウドン","25","20.4","439","1078"
"607","","","的野美青（櫻坂46）","マトノミオ（サクラザカフォーティシックス)","19","20.4","939","146"
"607","","767","三浦友和","ミウラトモカズ","73","20.4","568","753"
"607","419","1058","森川葵","モリカワアオイ","30","20.4","695","333"
"622","680","565","上田竜也","ウエダタツヤ（カトゥーン）","42","20.2","535","906"
"622","830","565","HKT48","エイチケーティーフォーティーエイト","","20.2","811","167"
"622","655","544","江口拓也","エグチタクヤ","38","20.2","751","701"
"622","","565","河北麻友子","カワキタマユコ","33","20.2","490","1007"
"622","497","281","春風亭昇太","シュンプウテイショウタ","65","20.2","417","1155"
"622","","327","鈴木愛理","スズキアイリ","31","20.2","623","481"
"622","207","297","SEKAI NO OWARI","セカイノオワリ","","20.2","490","1130"
"622","312","589","奈緒","ナオ","30","20.2","675","310"
"622","1041","","成田悠輔","ナリタユウスケ","","20.2","568","1135"
"622","","589","本田真凜","ホンダマリン","24","20.2","535","567"
"622","","","松井ケムリ（令和ロマン）","マツイケムリ（レイワロマン）","32","20.2","535","906"
"622","476","482","モモ（TWICE/MISAMO）","モモ（トゥワイス/ミサモ)","29","20.2","772","446"
"622","","375","山本美月","ヤマモトミヅキ","34","20.2","389","1020"
"635","792","495","五百城茉央（乃木坂46）","イオキマオ（ノギザカフォーティーシックス）","20","20","939","326"
"635","439","517","EXIT","イグジィット","","20","320","1186"
"635","680","739","石川祐希","イシカワユウキ","29","20","709","267"
"635","585","336","伊藤俊介（オズワルド）","イトウシュンスケ（オズワルド）","36","20","490","944"
"635","641","739","井上和（乃木坂46）","イノウエナギ（ノギザカフォーティーシックス）","20","20","772","536"
"635","544","529","EXILE TAKAHIRO","エグザイル　タカヒロ","40","20","370","1105"
"635","866","442","SKE48","エスケーイーフォーティーエイト","","20","875","372"
"635","746","908","大倉忠義（SUPER EIGHT(関ジャニ∞)）","オオクラタダヨシ（スーパーエイト(カンジャニエイト)）","40","20","490","944"
"635","746","767","小川彩(乃木坂46 )","オガワアヤ（ノギザカフォーティーシックス）","18","20","970","167"
"635","","375","オダギリジョー","オダギリジョー","49","20","260","1204"
"635","","1095","筧美和子","カケイミワコ","31","20","535","825"
