"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"718","621","410","EXILE","エグザイル","","16.2","539","1216"
"718","949","921","奥平大兼","オクダイラダイケン","22","16.2","851","151"
"718","775","788","Cocomi","ココミ","24","16.2","525","1237"
"718","681","831","小瀧望（WEST.）","コタキノゾム（ウエスト（ジャニーズウエスト））","29","16.2","754","592"
"718","706","801","高城れに（ももいろクローバーＺ）","タカギレニ（モモイロクローバーゼット）","32","16.2","653","936"
"718","766","712","二階堂高嗣（Kis-My-Ft2）","ニカイドウタカシ（キスマイフットツー）","35","16.2","608","1162"
"718","925","1240","本田響矢","ホンダキョウヤ","26","16.2","875","94"
"718","","722","ユージ","ユージ","38","16.2","532","1112"
"718","755","773","横尾渉（Kis-My-Ft2）","ヨコオワタル（キスマイフットツー）","39","16.2","572","1214"
"718","629","674","緑黄色社会","リョクオウショクシャカイ","","16.2","774","424"
"729","721","562","オズワルド","オズワルド","","16","675","870"
"729","783","788","窪塚愛流","クボヅカアイル","22","16","653","1058"
"729","","741","小嶋陽菜","コジマハルナ（エーケービーフォーティエイト）","37","16","546","1170"
"729","","801","迫田孝也","サコダタカヤ","48","16","819","210"
"729","828","734","佐々木彩夏（ももいろクローバーＺ）","ササキアヤカ（モモイロクローバーゼット）","29","16","671","692"
"729","769","781","西村瑞樹（バイきんぐ）","ニシムラミズキ（バイキング）","48","16","618","1166"
"729","847","722","吉川愛","ヨシカワアイ","26","16","770","559"
"736","755","734","髙木雄也（Hey! Say! JUMP）","タカキユウヤ（ヘイセイジャンプ）","35","15.8","734","641"
"736","633","666","ONE OK ROCK","ワンオクロック","","15.8","725","825"
"738","","700","大江麻理子","オオエマリコ","47","15.6","812","76"
"738","653","602","堂安律","ドウアンリツ","27","15.6","706","1012"
"738","715","693","平手友梨奈","ヒラテユリナ（ケヤキザカフォーティーシックス）","24","15.6","492","1244"
"738","","801","美山加恋","ミヤマカレン","28","15.6","666","1020"
"738","","741","RADWIMPS","ラッドウィンプス","","15.6","819","339"
"738","721","781","ラランド","ラランド","","15.6","754","655"
"744","","854","浅香航大","アサカコウダイ","33","15.3","784","629"
"744","","722","伊藤利尋","イトウトシヒロ","53","15.3","734","870"
"744","847","","猪俣周杜(timelesz)","イノマタシュウト（タイムレス）","24","15.3","865","512"
"744","828","831","梶裕貴","カジユウキ","40","15.3","784","467"
"744","732","741","Koki,","コウキ","22","15.3","459","1253"
"744","601","624","サーヤ（ラランド）","サーヤ（ラランド）","29","15.3","714","822"
"744","482","781","塩野瑛久","シオノアキヒサ","30","15.3","870","262"
"744","907","831","鈴木奈穂子","スズキナオコ","43","15.3","881","38"
"744","847","722","中間淳太（WEST.）","ナカマジュンタ（ウエスト（ジャニーズウエスト））","38","15.3","661","988"
"744","573","94","永野芽郁","ナガノメイ","26","15.3","226","1261"
"744","625","624","マヂカルラブリー","マヂカルラブリー","","15.3","675","915"
"744","814","674","優里","ユウリ","31","15.3","706","1051"
"756","","700","石井杏奈","イシイアンナ","27","15.1","801","125"
"756","755","826","桐山照史（WEST.）","キリヤマアキト（ウエスト（ジャニーズウエスト））","36","15.1","581","1221"
"756","884","683","濵田崇裕（WEST.）","ハマダタカヒロ（ウエスト（ジャニーズウエスト））","36","15.1","770","683"
"756","805","758","ヒカキン","ヒカキン","36","15.1","384","1262"
"760","700","753","井上貴博","イノウエタカヒロ","41","14.9","790","400"
"760","700","712","鬼越トマホーク","オニゴエトマホーク","","14.9","738","706"
"760","828","662","かが屋","カガヤ","","14.9","842","205"
"760","811","666","浜野謙太","ハマノケンタ","44","14.9","738","453"
"760","715","866","村重杏奈","ムラシゲアンナ","27","14.9","647","1163"
"765","","788","赤江珠緒","アカエタマオ","50","14.7","671","983"
"765","","700","生駒里奈","イコマリナ（ノギザカフォーティーシックス）","29","14.7","643","1082"
"765","580","602","尾上右近（二代目）","オノエウコン","33","14.7","754","249"
"765","","801","桑子真帆","クワコマホ","38","14.7","761","859"
"765","","801","佐久間由衣","サクマユイ","30","14.7","747","712"
"765","741","629","玉井詩織（ももいろクローバーＺ）","タマイシオリ（モモイロクローバーゼット）","30","14.7","671","692"
"765","828","741","西村真二（コットン）","ニシムラシンジ（コットン）","41","14.7","823","158"
"765","841","911","薮宏太（Hey! Say! JUMP）","ヤブコウタ（ヘイセイジャンプ）","35","14.7","691","960"
"765","755","683","山本舞香","ヤマモトマイカ","28","14.7","608","1149"
"774","783","843","荒川（エルフ）","アラカワ（エルフ）","29","14.4","747","909"
"774","769","700","WEST.","ウエスト（ジャニーズウエスト）","","14.4","719","988"
"774","562","741","内田理央","ウチダリオ","34","14.4","643","1144"
"774","","659","皆藤愛子","カイトウアイコ","41","14.4","525","1209"
"774","","649","柏木由紀","カシワギユキ（エーケービーフォーティーエイト）","34","14.4","361","1253"
"774","","814","膳場貴子","ゼンバタカコ","50","14.4","754","592"
"774","857","933","當真あみ","トウマアミ","19","14.4","870","262"
"774","870","854","ナダル（コロコロチキチキペッパーズ）","ナダル（コロコロチキチキペッパーズ）","40","14.4","503","1236"
"774","750","728","ニューヨーク","ニューヨーク","","14.4","725","1038"
"774","706","758","宮世琉弥","ミヤセリュウビ","21","14.4","714","931"
"774","798","799","山之内すず","ヤマノウチスズ","24","14.4","564","1219"
"785","","","髙比良くるま（令和ロマン）","タカヒラクルマ（レイワロマン）","31","14.2","770","817"
"785","610","818","竹財輝之助","タケザイテルノスケ","45","14.2","807","473"
"785","988","903","藤岡真威人","フジオカマイト","21","14.2","851","223"
"788","821","674","猪狩蒼弥（KEY TO LIT）","イガリソウヤ（キテレツ（ハイハイジェッツ））","23","14","865","512"
"788","","788","駿河太郎","スルガタロウ","47","14","747","671"
"788","","781","戸塚祥太（A.B.C-Z）","トツカショウタ（エー.ビー.シー-ズィー）","39","14","675","1119"
"788","841","758","トラウデン直美","トラウデンナオミ","26","14","647","1163"
"788","877","888","バッテリィズ","バッテリィズ","","14","921","36"
"788","","758","和田正人","ワダマサト","46","14","754","592"
"794","783","753","蛙亭","カエルテイ","","13.8","779","980"
"794","755","700","三代目 J SOUL BROTHERS from EXILE TRIBE","サンダイメジェイソウルブラザーズ フロム エグザイルトライブ","","13.8","761","967"
"794","891","","篠塚大輝(timelesz)","シノヅカタイキ（タイムレス）","23","13.8","836","839"
"794","949","","橋本将生(timelesz)","ハシモトマサキ（タイムレス）","26","13.8","904","512"
"794","","","美村里江","ミムラリエ","41","13.8","886","322"
"794","","788","miwa","ミワ","35","13.8","706","1125"
"794","769","734","渡邊雄太","ワタナベユウタ","31","13.8","770","683"
"801","","758","岡部たかし","オカベタカシ","53","13.6","812","327"
"801","847","616","玉城ティナ","タマシロティナ","28","13.6","691","1077"
"801","","773","土佐兄弟","トサキョウダイ","","13.6","801","625"
"801","","758","中村ゆり","ナカムラユリ","43","13.6","842","100"
"805","907","894","寛一郎","カンイチロウ","29","13.3","823","458"
"805","857","972","土居志央梨","ドイシオリ","33","13.3","894","255"
"805","","854","ぱーてぃーちゃん","パーティーチャン","","13.3","738","988"
"805","828","799","ユースケ（ダイアン）","ユースケ（ダイアン）","48","13.3","796","604"
"809","857","","今永昇太","イマナガショウタ","32","13.1","823","551"
"809","949","818","木戸大聖","キドタイセイ","28","13.1","973","29"
"809","674","801","SUPER BEAVER","スーパービーバー","","13.1","836","763"
"809","1090","","中島歩","ナカジマアユム","37","13.1","886","49"
"809","884","831","ヨネダ2000","ヨネダニセン","","13.1","851","657"
"814","857","758","石井亮次","イシイリョウジ","48","12.9","875","285"
"814","814","921","泉里香","イズミリカ","37","12.9","790","909"
"814","884","758","小田凱人","オダトキト","19","12.9","823","295"
"814","","649","金子ノブアキ","カネコノブアキ","44","12.9","729","1099"
"814","","869","桐生祥秀","キリュウヨシヒデ","29","12.9","761","712"
"814","","700","生野陽子","ショウノヨウコ","41","12.9","721","915"
"814","884","814","末澤誠也（Aぇ! group）","スエザワセイヤ(エエグループ)","31","12.9","900","613"
"814","877","877","ちゃんみな","チャンミナ","27","12.9","729","1099"
"814","828","818","花江夏樹","ハナエナツキ","34","12.9","761","967"
"814","","877","平山浩行","ヒラヤマヒロユキ","48","12.9","851","373"
"824","","666","ケツメイシ","ケツメイシ","","12.7","784","759"
"824","891","683","BE:FIRST","ビーファースト","","12.7","851","657"
"824","610","773","渡邊圭祐","ワタナベケイスケ","32","12.7","807","852"
"827","949","903","一ノ瀬ワタル","イチノセワタル","40","12.4","807","473"
"827","949","877","imase","イマセ","25","12.4","870","339"
"827","930","781","岡崎紗絵","オカザキサエ","30","12.4","836","507"
"827","847","801","田村真子","タムラマコ","29","12.4","859","676"
"827","847","809","出口夏希","デグチナツキ","24","12.4","842","270"
"827","877","894","新浜レオン","ニイハマレオン","29","12.4","721","1170"
"833","857","949","アイナ・ジ・エンド","アイナ・ジ・エンド","30","12.2","752","1129"
"833","","877","鈴木愛理","スズキアイリ","31","12.2","865","512"
"833","","","M!LK","ミルク","","12.2","812","664"
"833","755","814","八木勇征（FANTASTICS from EXILE TRIBE）","ヤギユウセイ（ファンタスティックスフロムエグザイルトライブ）","28","12.2","812","944"
"837","","788","貴島明日香","キジマアスカ","29","12","807","783"
"837","825","788","空気階段","クウキカイダン","","12","859","491"
"837","891","866","SKY-HI（日高光啓）","スカイハイ(ヒダカミツヒロ)","38","12","774","900"
"837","","958","角田夏実","ツノダナツミ","33","12","886","712"
"837","900","758","モグライダー","モグライダー","","12","851","568"
"837","907","911","森田望智","モリタミサト","29","12","900","82"
"843","884","854","市來玲奈","イチキレナ","29","11.8","796","935"
"843","925","831","神山智洋（WEST.）","カミヤマトモヒロ（ウエスト（ジャニーズウエスト））","32","11.8","819","759"
"843","907","949","K(&TEAM)","ケイ（エンティーム）","28","11.8","964","618"
"843","877","831","ジェラードン","ジェラードン","","11.8","921","66"
"843","775","649","トム・ブラウン","トムブラウン","","11.8","714","1029"
"843","864","843","馬場ふみか","ババフミカ","30","11.8","831","804"
"843","847","1001","蒔田彩珠","マキタアジュ","23","11.8","894","339"
"850","","788","大原櫻子","オオハラサクラコ","29","11.6","738","1170"
"850","","888","竹内由恵","タケウチヨシエ","39","11.6","714","1109"
"850","938","758","那須雄登（ACEes）","ナスユウト（エイシーズ（ビショウネン））","23","11.6","865","417"
"853","891","809","岩田絵里奈","イワタエリナ","30","11.3","801","1023"
"853","891","809","近藤千尋","コンドウチヒロ","35","11.3","761","919"
"853","828","826","TWICE","トゥワイス","","11.3","842","1015"
"853","1150","1165","中沢元紀","ナカザワモトキ","25","11.3","943","54"
"853","","843","毎熊克哉","マイグマカツヤ","38","11.3","943","339"
"853","","831","三浦透子","ミウラトウコ","29","11.3","909","564"
"853","891","869","山添寛（相席スタート）","ヤマゾエカン(アイセキスタート)","40","11.3","761","1152"
"853","969","921","ラバーガール","ラバーガール","","11.3","929","121"
"861","949","888","黒羽麻璃央","クロバマリオ","32","11.1","900","376"
"861","925","854","齊藤京子","サイトウキョウコ（ヒナタザカフォーティーシックス）","28","11.1","836","975"
"861","916","1012","作間龍斗（ACEes）","サクマリュウト（エイシーズ（ハイハイジェッツ））","23","11.1","916","339"
"861","921","949","たける（東京ホテイソン）","タケル（トウキョウホテイソン）","30","11.1","904","512"
"861","974","981","野村康太","ノムラコウタ","21","11.1","955","104"
"861","1007","854","八木莉可子","ヤギリカコ","24","11.1","859","491"
"867","942","849","佐久間宣行","サクマノブユキ","50","10.9","842","866"
"867","974","869","東京ホテイソン","トウキョウホテイソン","","10.9","870","817"
"867","1021","1184","HANA","ハナ","","10.9","921","376"
"867","1007","788","マカロニえんぴつ","マカロニエンピツ","","10.9","916","470"
"867","921","831","正門良規（Aぇ! group）","マサカドヨシノリ(エエ！グループ)","28","10.9","909","150"
"867","","869","ゆうたろう","ユウタロウ","27","10.9","812","944"
"873","","854","石崎ひゅーい","イシザキヒューイ","41","10.7","875","285"
"873","884","911","井上清華","イノウエセイカ","30","10.7","875","285"
"873","974","","井上瑞稀（KEY TO LIT）","イノウエミズキ（キテレツ)","25","10.7","904","712"
"873","","877","大友花恋","オオトモカレン","26","10.7","823","931"
"873","995","921","キタニタツヤ","キタニタツヤ","29","10.7","909","437"
"873","891","877","ニシダ（ラランド）","ニシダ（ラランド）","31","10.7","823","639"
"879","870","869","秋元真夏","アキモトマナツ（ノギザカ フォーティーシックス）","32","10.4","779","928"
"879","","640","ØMI（登坂広臣（三代目 J SOUL BROTHERS））","オミ(トサカヒロオミ(サンダイメジェイソウルブラザーズ）)","38","10.4","688","1222"
"879","","933","五関晃一（A.B.C-Z）","ゴセキコウイチ（エー.ビー.シー-ジィー）","40","10.4","812","1178"
"879","828","788","GENERATIONS from EXILE TRIBE","ジェネレーションズフロムエグザイルトライブ","","10.4","870","975"
"879","","911","橋本良亮（A.B.C-Z）","ハシモトリョウスケ（エー.ビー.シー-ジィー）","32","10.4","784","1149"
"879","","903","SAKURA（宮脇咲良/LE SSERAFIM）","ミヤワキサクラ（ルセラフィム）","27","10.4","865","1029"
"879","982","894","吉野北人（THE RAMPAGE from EXILE TRIBE）","ヨシノホクト(ザランページフロムエグザイルトライブ)","28","10.4","955","417"
"886","857","945","中野周平（蛙亭）","ナカノシュウヘイ（カエルテイ）","35","10.2","859","676"
"887","982","894","IMP.","アイエムピー","","10","964","313"
"887","907","958","上垣皓太朗","ウエガキコウタロウ","24","10","994","52"
"887","900","849","小川彩佳","オガワアヤカ","40","10","801","1023"
"887","930","843","小島健（Aぇ! group）","コジマケン(エエ！グループ)","26","10","881","1045"
"887","864","809","さや香","サヤカ","","10","909","768"
"887","","749","ザ・マミィ","ザ・マミィ","","10","842","702"
"887","814","894","関水渚","セキミズナギサ","27","10","941","451"
"887","916","972","恒松祐里","ツネマツユリ","27","10","886","825"
"887","1120","1049","なえなの","ナエナノ","24","10","823","1089"
"887","","849","中村隼人","ナカムラハヤト","31","10","886","426"
"887","988","1071","仁村紗和","ニムラサワ","31","10","929","298"
"887","","921","ヒロド歩美","ヒロドアユミ","34","10","881","698"
"887","916","933","紅しょうが","ベニショウガ","","10","929","774"
"887","","831","宮内ひとみ（桜庭ななみ）","ミヤウチヒトミ（サクラバナナミ）","33","10","842","866"
"887","","","山口馬木也","ヤマグチマキヤ","52","10","955","182"
"902","930","809","柿澤勇人","カキザワハヤト","38","9.8","886","712"
"902","921","933","クロちゃん（安田大サーカス）","クロチャン（ヤスダダイサーカス）","48","9.8","384","1273"
"902","","921","佐津川愛美","サツカワアイミ","37","9.8","916","604"
"902","921","854","THE RAMPAGE from EXILE TRIBE","ザランページフロムエグザイルトライブ","","9.8","955","289"
"902","841","911","瀧内公美","タキウチクミ","36","9.8","951","158"
"902","938","818","武田玲奈","タケダレナ","28","9.8","929","198"
"902","","788","納言","ナゴン","","9.8","881","621"
"902","1001","966","ふくらP","フクラピー","32","9.8","875","852"
"902","","911","松井愛莉","マツイアイリ","28","9.8","886","712"
"902","1178","1133","山中柔太朗(M!LK)","ヤマナカジュウタロウ（ミルク）","23","9.8","984","158"
"912","1021","958","ショーゴ（東京ホテイソン）","ショーゴ（トウキョウホテイソン）","31","9.6","904","833"
"913","","831","明日海りお","アスミリオ","40","9.3","981","78"
"913","949","993","一ノ瀬颯","イチノセハヤテ","28","9.3","1000","210"
"913","900","854","佐藤大樹（FANTASTICS from EXILE TRIBE）","サトウタイキ（ファンタスティックスフロムエグザイルトライブ）","30","9.3","894","1033"
"913","1007","1059","下野紘","シモノヒロ","45","9.3","984","158"
"913","891","","鈴木誠也","スズキセイヤ","31","9.3","836","975"
"913","","758","若葉竜也","ワカバリュウヤ","36","9.3","964","64"
"919","841","818","[ALEXANDROS]","アレキサンドロス","","9.1","929","298"
"919","949","921","安斉星来","アンザイセイラ","21","9.1","929","298"
"919","792","888","詩羽（水曜日のカンパネラ）","ウタハ（スイヨウビノカンパネラ）","24","9.1","859","1059"
"919","942","869","Uru","ウル","","9.1","1000","111"
"919","1030","","ACEes","エイシーズ","","9.1","984","32"
"919","828","877","エルフ","エルフ","","9.1","859","924"
"919","988","981","&TEAM","エンティーム","","9.1","1011","144"
"919","1053","894","佐藤新（IMP.）","サトウアラタ(アイエムピー)","25","9.1","1003","580"
"919","1034","933","東ブクロ（さらば青春の光）","ヒガシブクロ（サラバセイシュンノヒカリ）","40","9.1","886","988"
"919","","","森カンナ","モリカンナ(モリヤカンナ)","37","9.1","951","512"
"929","1063","1022","青木マッチョ（かけおち）","アオキマッチョ(カケオチ)","30","8.9","851","1119"
"929","969","1001","影山優佳","カゲヤマユウカ（ヒナタザカフォーティーシックス）","24","8.9","909","232"
"929","942","831","久間田琳加","クマダリンカ","24","8.9","943","485"
"929","1007","972","清水尋也","シミズヒロヤ","26","8.9","943","240"
"929","938","993","白石聖","シライシセイ","27","8.9","921","504"
"929","","903","西田有志","ニシダユウジ","25","8.9","955","568"
"929","1007","903","水田わさび","ミズタワサビ","51","8.9","921","504"
"929","900","933","森香澄","モリカスミ","30","8.9","774","1220"
"937","949","981","赤荻歩","アカオギアユミ","44","8.7","951","95"
"937","1001","1033","アバンギャルディ","アバンギャルディ","","8.7","984","280"
"937","907","993","小野花梨","オノカリン","27","8.7","943","339"
"937","900","","成田悠輔","ナリタユウスケ","","8.7","831","1067"
"937","","981","葉山奨之","ハヤマショウノ","29","8.7","955","417"
"942","942","981","INI","アイエヌアイ","","8.4","973","649"
"942","949","911","河野純喜（JO1）","コウノジュンキ(ジェイオーワン)","27","8.4","929","880"
"942","1053","949","三山凌輝（BE:FIRST）","ミヤマリョウキ（ビーファースト）","26","8.4","738","1241"
"945","","826","ウエストランド","ウエストランド","","8.2","875","1067"
"945","1090","903","SEVENTEEN","セブンティーン","","8.2","1047","135"
"945","","894","田中碧","タナカアオ","27","8.2","916","900"
"945","884","933","綱啓永","ツナケイト","26","8.2","943","339"
"945","982","958","FANTASTICS from EXILE TRIBE","ファンタスティックスフロムエグザイルトライブ","","8.2","973","1022"
"945","988","921","みなみかわ","ミナミカワ","43","8.2","909","1093"
"951","","933","中村光宏","ナカムラミツヒロ","41","8","929","198"
"951","1139","1094","藤原大祐","フジワラタイユ","22","8","1011","66"
"953","","1012","阿部華也子","アベカヤコ","29","7.8","894","944"
"953","","712","今市隆二（三代目 J SOUL BROTHERS）","イマイチリュウジ（サンダイメジェイソウルブラザーズ）","39","7.8","666","1271"
"953","930","966","Aimer","エメ","","7.8","1024","188"
"953","","921","尾崎世界観（クリープハイプ）","オザキセカイカン（クリープハイプ）","41","7.8","929","539"
"953","877","1094","髙石あかり","タカイシアカリ","22","7.8","981","384"
"953","942","1148","田辺桃子","タナベモモコ","26","7.8","984","32"
"953","","","玉置玲央","タマオキレオ","40","7.8","1024","42"
"953","870","649","中川大輔","ナカガワダイスケ","27","7.8","964","313"
"953","1007","854","南波雅俊","ナンバマサトシ","37","7.8","964","313"
"953","1001","894","乃木坂46","ノギザカフォーティーシックス","","7.8","900","1140"
"953","974","972","ハシヤスメ・アツコ","ハシヤスメ・アツコ","","7.8","842","1216"
"953","870","854","畠中悠（オズワルド）","ハタナカユウ（オズワルド）","37","7.8","851","1079"
"953","","1022","ヒカル","ヒカル","34","7.8","836","1260"
"953","1007","1071","FRUITS ZIPPER","フルーツジッパー","","7.8","1032","393"
"953","","1083","BABYMETAL","ベビーメタル","","7.8","1003","887"
"953","1034","933","南沙良","ミナミサラ","23","7.8","973","498"
"953","1034","949","山崎怜奈","ヤマザキレナ（ノギザカフォーティーシックス）","28","7.8","909","1093"
"953","1070","933","LE SSERAFIM","ルセラフィム","","7.8","973","779"
"971","974","949","AKB48","エーケービーフォーティーエイト","","7.6","894","1125"
"971","949","801","真空ジェシカ","シンクウジェシカ","","7.6","955","104"
"971","900","","TAKAHIRO（上野隆博）","タカヒロ（ウエノタカヒロ）","44","7.6","943","948"
"971","1007","921","中村嶺亜（KEY TO LIT）","ナカムラレイア（キテレツ（セブンメンサムライ））","28","7.6","1011","632"
"971","","949","はじめしゃちょー","ハジメシャチョー","32","7.6","747","1269"
"976","","1001","川村壱馬（THE RAMPAGE from EXILE TRIBE）","カワムラカズマ(ザランページフロムエグザイルトライブ)","28","7.3","1021","676"
"976","1197","1083","木村柾哉(INI)","キムラマサヤ（アイエヌアイ）","28","7.3","1047","30"
"976","1110","1049","高野正成（きしたかの）","タカノマサノリ（キシタカノ）","36","7.3","984","604"
"976","995","949","≒JOY","ニアリーイコールジョイ","","7.3","921","1036"
"980","","1049","石川恋","イシカワレン","32","7.1","994","641"
"980","1150","1022","川西拓実（JO1）","カワニシタクミ(ジェイオーワン)","26","7.1","1047","57"
"980","","1012","駒田健吾","コマダケンゴ","51","7.1","955","808"
"980","1034","888","早見沙織","ハヤミサオリ","34","7.1","994","306"
"980","949","903","宮司愛海","ミヤジマナミ","34","7.1","916","604"
"980","907","826","ヤーレンズ","ヤーレンズ","","7.1","1011","66"
"986","1063","945","志田彩良","シダサラ","26","6.9","994","473"
"986","930","945","JO1","ジェイオーワン","","6.9","904","1181"
"986","","866","ちょんまげラーメン（インディアンス）","チョンマゲラーメン（インディアンス）","","6.9","1003","240"
"986","1001","","希空","ノア","18","6.9","842","1216"
"986","930","1033","前田拳太郎","マエダケンタロウ","26","6.9","1011","786"
"986","","849","リュウジ","リュウジ","39","6.9","929","973"
"992","988","1001","木村慧人（FANTASTICS from EXILE TRIBE）","キムラケイト（ファンタスティックスフロムエグザイルトライブ）","26","6.7","1042","114"
"992","982","877","上坂樹里","コウサカジュリ","20","6.7","1047","712"
"992","942","1059","櫻井海音(Kaito)","サクライカイト","24","6.7","1032","621"
"992","","877","須田亜香里","スダアカリ（エスケーイーフォーティーエイト）","34","6.7","790","1224"
"992","949","1049","豆原一成（JO1）","マメハライッセイ(ジェイオーワン)","23","6.7","973","1091"
"992","1034","1012","マユリカ","マユリカ","","6.7","984","426"
"992","","1108","栁俊太郎","ヤナギシュンタロウ","34","6.7","1099","1"
"992","1007","1001","ロングコートダディ","ロングコートダディ","","6.7","1024","84"
"1000","","849","赤星憲広","アカホシノリヒロ","49","6.4","941","1082"
"1000","1021","972","神谷浩史","カミヤヒロシ","50","6.4","1024","559"
"1000","1034","993","ガクテンソク","ガクテンソク","","6.4","1003","60"
"1000","949","958","斎藤ちはる","サイトウチハル","28","6.4","921","1136"
"1000","1007","958","サルゴリラ","サルゴリラ","","6.4","1024","559"
"1000","1070","1148","しなこ","シナコ","29","6.4","881","1225"
"1000","942","1049","SHOW-WA","ショウワ","","6.4","1000","964"
"1000","","1033","武田梨奈","タケダリナ","34","6.4","1032","393"
"1000","1053","1001","ひょうろく","ヒョウロク","38","6.4","929","1229"
"1009","","993","えなこ","エナコ","31","6.2","921","1223"
"1009","792","843","NJZ(NewJeans)","エヌジェージー（ニュージーンズ）","","6.2","1087","104"
"1009","","1012","久保田紗友","クボタサユ","25","6.2","1069","406"
"1009","","","友田オレ","トモダオレ","24","6.2","1011","632"
"1009","1083","1083","三浦獠太","ミウラリョウタ","28","6.2","1011","632"
"1009","1070","1033","矢吹奈子","ヤブキナコ（エイチケーティーフォーティーエイト・アイズワン）","24","6.2","943","948"
"1015","","933","青柳翔","アオヤギショウ","40","6","984","877"
"1015","","1049","香音","カノン","24","6","951","988"
"1015","907","1001","さとうほなみ（ほな・いこか）","サトウホナミ（ホナ・イコカ）","36","6","973","1151"
"1015","995","1022","佐野玲於（GENERATIONS from EXILE TRIBE）","サノレオ（ジェネレーションズフロムエグザイルトライブ）","29","6","929","1181"
"1015","1034","993","沢城みゆき","サワシロミユキ","40","6","1047","135"
"1015","974","981","Stray Kids","ストレイキッズ","","6","1042","255"
"1015","1045","1033","高瀬耕造","タカセコウゾウ","49","6","1011","446"
"1015","1139","1012","高野洸","タカノアキラ","28","6","1032","793"
"1015","1021","1022","超特急","チョウトッキュウ","","6","964","859"
"1015","1120","1133","西垣匠","ニシガキショウ","26","6","1032","393"
"1015","1021","1071","羊文学","ヒツジブンガク","","6","1069","198"
"1015","1070","1059","深田竜生（ACEes）","フカダリュウセイ（エイシーズ（ショウネンニンジャ））","23","6","1047","135"
"1015","1007","1001","ヨルシカ","ヨルシカ","","6","1069","198"
"1028","","911","後呂有紗","ウシロアリサ","31","5.8","973","900"
"1028","","1049","梅澤廉","ウメザワレン","32","5.8","1011","270"
"1028","","958","今野浩喜","コンノヒロキ","46","5.8","994","919"
"1028","949","911","チャンス大城","チャンスオオシロ","50","5.8","964","967"
"1028","","1001","中村静香","ナカムラシズカ","37","5.8","964","967"
"1028","988","981","日向坂46","ヒナタザカフォーティーシックス","","5.8","964","967"
"1034","1070","1033","飯沼愛","イイヌマアイ","22","5.6","1047","512"
"1034","1110","1133","稲垣来泉","イナガキクルミ","14","5.6","1069","37"
"1034","1053","","大島美優","オオシマミユ","16","5.6","1047","30"
"1034","","911","男性ブランコ","ダンセイブランコ","","5.6","1032","393"
"1034","","1094","天才ピアニスト","テンサイピアニスト","","5.6","1081","84"
"1034","","966","忽滑谷こころ","ヌカリヤココロ","27","5.6","1021","304"
"1034","1070","","B&ZAI","バンザイ","","5.6","1099","129"
"1034","","1203","堀未央奈","ホリミオナ（ノギザカフォーティーシックス）","29","5.6","1021","988"
"1034","","1059","本多力","ホンダチカラ","46","5.6","1099","129"
"1034","1030","1022","MISAMO","ミサモ","","5.6","1003","1099"
"1034","1021","1059","モモ（TWICE/MISAMO）","モモ（トゥワイス/ミサモ)","29","5.6","1069","198"
"1034","","894","渡辺大知（黒猫CHELSEA）","ワタナベダイチ（クロネコチェルシー）","35","5.6","1047","135"
"1046","","1071","Aマッソ","エイマッソ","","5.3","984","1145"
"1046","974","1203","北香那","キタカナ","28","5.3","1003","1023"
"1046","1053","","KEY TO LIT","キテレツ","","5.3","1087","568"
"1046","1090","1022","田牧そら","タマキソラ","19","5.3","1042","114"
"1046","1243","1165","超ときめき♡宣伝部","チョウトキメキセンデンブ","","5.3","1024","712"
"1046","1021","945","tuki.","ツキ","","5.3","1032","958"
"1046","1045","1094","莉子","リコ","22","5.3","1047","712"
"1053","969","877","Omoinotake","オモイノタケ","","5.1","1047","512"
"1053","1110","1219","柏木悠（超特急）","カシワギハル（チョウトッキュウ）","20","5.1","1087","289"
"1053","1045","1184","Kep1er","ケプラー","","5.1","1069","664"
"1053","982","966","菅生新樹","スゴウアラキ","26","5.1","994","1050"
"1053","","888","高山一実","タカヤマカズミ（ノギザカフォーティーシックス）","31","5.1","981","947"
"1053","","933","田中瞳","タナカヒトミ","29","5.1","1087","808"
"1053","","949","ネルソンズ","ネルソンズ","","5.1","1003","580"
"1053","1030","981","日比麻音子","ヒビマオコ","32","5.1","1032","101"
"1053","1007","1117","みりちゃむ（大木美里亜）","ミリチャム（オオキミリア）","23","5.1","1024","559"
"1062","1045","1001","櫻坂46","サクラザカフォーティーシックス（ケヤキザカフォーティーシックス）","","4.9","955","1153"
"1062","1030","993","サナ（TWICE/MISAMO)","サナ（トゥワイス/ミサモ)","28","4.9","1062","604"
"1062","","1117","篠原梨菜","シノハラリナ","29","4.9","1171","39"
"1062","1120","1108","白鳥玉季","シラトリタマキ","15","4.9","1099","42"
"1062","","1165","松田里奈（櫻坂46)","マツダリナ（サクラザカフォーティシックス)","26","4.9","1108","158"
"1062","1132","1049","横田真悠","ヨコタマユウ","26","4.9","1032","621"
"1068","","1071","岡田紗佳","オカダサヤカ","31","4.7","1047","928"
"1068","","1165","工藤美桜","クドウミオ","26","4.7","1117","210"
"1068","","1117","鞘師里保","サヤシリホ（モーニングムスメ）","27","4.7","1069","664"
"1068","1102","1071","醍醐虎汰朗","ダイゴコタロウ","25","4.7","1108","49"
"1068","","1083","深川麻衣","フカガワマイ（ノギザカフォーティーシックス）","34","4.7","1062","339"
"1073","1139","1117","泉谷星奈","イズタニラナ","8","4.4","1069","880"
