"順位","前回","前々回","タレント名","タレント名(全角カナ)","年齢","スコア","認知度","誘引率"
"1059","935","926","仁村紗和","ニムラサワ","31","3.1","998","655"
"1059","","963","忽滑谷こころ","ヌカリヤココロ","27","3.1","907","955"
"1059","1100","1090","FANTASTICS from EXILE TRIBE","ファンタスティックスフロムエグザイルトライブ","","3.1","1064","1108"
"1059","1072","851","藤原丈一郎（なにわ男子）","フジワラジョウイチロウ(ナニワダンシ)","29","3.1","907","955"
"1059","","","MATSURI","マツリ","","3.1","1064","430"
"1059","1084","1145","水瀬いのり","ミナセイノリ","29","3.1","1064","430"
"1059","1040","1090","ミナ（TWICE/MISAMO)","ミナ（トゥワイス/ミサモ)","28","3.1","1105","69"
"1059","","1068","栁俊太郎","ヤナギシュンタロウ","34","3.1","1088","955"
"1059","907","1127","横田真悠","ヨコタマユウ","26","3.1","1105","69"
"1079","","935","伊藤万理華","イトウマリカ","29","2.9","1027","573"
"1079","1117","866","浮所飛貴（ACEes）","ウキショヒダカ（エイシーズ（ビショウネン））","23","2.9","974","1065"
"1079","1127","1110","エバース","エバース","","2.9","1105","258"
"1079","1040","1145","木戸大聖","キドタイセイ","28","2.9","1149","1"
"1079","","963","駒田健吾","コマダケンゴ","51","2.9","955","1150"
"1079","1145","1019","近藤華","コンドウハナ","18","2.9","1123","858"
"1079","1012","1068","Saucy Dog","サウシードッグ","","2.9","1064","163"
"1079","1084","1239","佐藤新（IMP.）","サトウアラタ(アイエムピー)","25","2.9","1167","125"
"1079","1022","883","JO1","ジェイオーワン","","2.9","955","1150"
"1079","998","983","SKY-HI（日高光啓）","スカイハイ(ヒダカミツヒロ)","38","2.9","1105","258"
"1079","986","883","SUPER BEAVER","スーパービーバー","","2.9","1009","788"
"1079","","","鎮西寿々歌（FRUITS ZIPPER）","チンゼイスズカ（フルーツジッパー）","27","2.9","1105","258"
"1079","","","ツートライブ","ツートライブ","","2.9","1064","163"
"1079","","1145","中島セナ","ナカジマセナ","19","2.9","1192","1"
"1079","1072","1206","にぼしいわし","ニボシイワシ","","2.9","1149","1"
"1079","1022","999","牧野真莉愛(モーニング娘。’25)","マキノマリア（モーニングムスメ）","24","2.9","998","955"
"1079","1187","1249","正門良規（Aぇ! group）","マサカドヨシノリ(エエ！グループ)","28","2.9","1149","480"
"1079","","","南琴奈","ミナミコトナ","19","2.9","1192","1"
"1079","1056","1239","三山凌輝（BE:FIRST）","ミヤマリョウキ（ビーファースト）","26","2.9","1105","258"
"1079","","","宮本茉由","ミヤモトマユ","30","2.9","1167","125"
"1079","1165","1127","LIL LEAGUE from EXILE TRIBE","リルリーグフロムエグザイルトライブ","","2.9","1064","163"
"1100","1012","1050","INI","アイエヌアイ","","2.7","1105","655"
"1100","1211","935","内田真礼","ウチダマアヤ","35","2.7","1051","655"
"1100","","983","岡本夏美","オカモトナツミ","27","2.7","1027","905"
"1100","1260","1195","奥平大兼","オクダイラダイケン","22","2.7","1064","430"
"1100","1056","1034","Omoinotake","オモイノタケ","","2.7","1105","655"
"1100","986","1019","柿澤勇人","カキザワハヤト","38","2.7","1149","89"
"1100","1056","963","金川紗耶(乃木坂46)","カナガワサヤ（ノギザカフォーティーシックス）","24","2.7","1064","430"
"1100","1012","1164","神山智洋（WEST.）","カミヤマトモヒロ（ウエスト（ジャニーズウエスト））","32","2.7","1123","323"
"1100","","1195","久保田紗友","クボタサユ","25","2.7","1123","1"
"1100","","1019","紺野彩夏","コンノアヤカ","26","2.7","1123","1"
"1100","1040","1090","THE RAMPAGE from EXILE TRIBE","ザランページフロムエグザイルトライブ","","2.7","1027","905"
"1100","1195","1068","清水尋也","シミズヒロヤ","26","2.7","1105","69"
"1100","948","1206","杉山真也","スギヤマシンヤ","42","2.7","1051","655"
"1100","","1145","種﨑敦美","タネザキアツミ","","2.7","1123","323"
"1100","1012","948","超特急","チョウトッキュウ","","2.7","1027","289"
"1100","1056","1186","中村悠一","ナカムラユウイチ","45","2.7","1149","89"
"1100","1127","1050","樋口幸平","ヒグチコウヘイ","24","2.7","1088","195"
"1100","","1050","本多力","ホンダチカラ","46","2.7","1123","323"
"1100","1223","1110","松倉海斗(Travis Japan)","マツクラカイト（トラビスジャパン）","28","2.7","1123","1"
"1119","1056","1206","ILLIT","アイリット","","2.4","1123","858"
"1119","","1145","青柳翔","アオヤギショウ","40","2.4","1123","858"
"1119","1195","1068","赤荻歩","アカオギアユミ","44","2.4","955","769"
"1119","","","嵐莉菜","アラシリナ","21","2.4","1123","76"
"1119","1022","1164","泉谷星奈","イズタニラナ","8","2.4","1167","125"
"1119","1271","1249","NCT127","エヌシーティーイチニナナ","","2.4","1167","125"
"1119","","904","オダウエダ","オダウエダ","","2.4","907","1098"
"1119","1084","1277","CUTIE STREET","キューティーストリート","","2.4","1167","125"
"1119","1165","1068","佐野玲於（GENERATIONS from EXILE TRIBE）","サノレオ（ジェネレーションズフロムエグザイルトライブ）","29","2.4","1088","539"
"1119","984","1090","SHOW-WA","ショウワ","","2.4","1088","539"
"1119","1072","","菅田愛貴（超ときめき♡宣伝部）","スダアキ（チョウトキメキセンデンブ）","20","2.4","1105","258"
"1119","1264","1271","曽田陵介","ソタリョウスケ","28","2.4","1192","1"
"1119","1244","","希空","ノア","18","2.4","1064","813"
"1119","1117","1164","野村康太","ノムラコウタ","21","2.4","1149","480"
"1119","","883","ヒカル","ヒカル","34","2.4","825","1270"
"1119","864","1090","BE:FIRST","ビーファースト","","2.4","1027","1129"
"1119","1145","1050","僕が見たかった青空","ボクガミタカッタアオゾラ","","2.4","1167","125"
"1119","1127","1195","宮近海斗（Travis Japan）","ミヤチカカイト（トラビスジャパン）","28","2.4","1009","1190"
"1119","1127","1127","八木勇征（FANTASTICS from EXILE TRIBE）","ヤギユウセイ（ファンタスティックスフロムエグザイルトライブ）","28","2.4","1027","573"
"1119","","883","リュウジ","リュウジ","39","2.4","974","1065"
"1139","1117","","猪俣周杜(timelesz)","イノマタシュウト（タイムレス）","24","2.2","1105","655"
"1139","","963","上杉柊平","ウエスギシュウヘイ","33","2.2","1123","323"
"1139","","","小倉史也","オグラフミヤ","28","2.2","1192","195"
"1139","","1145","上川周作","カミカワシュウサク","32","2.2","1064","430"
"1139","1084","1145","白鳥玉季","シラトリタマキ","15","2.2","1149","89"
"1139","1040","1271","鈴木新彩","スズキサラサ","25","2.2","1167","655"
"1139","1100","1249","高野洸","タカノアキラ","28","2.2","1167","1"
"1139","1187","1164","西垣匠","ニシガキショウ","26","2.2","1123","323"
"1139","","1225","葉山奨之","ハヤマショウノ","29","2.2","1167","1"
"1139","998","1110","ハ・ヨンス","ハ・ヨンス","35","2.2","1088","195"
"1139","1072","1127","ふくらP","フクラピー","32","2.2","1051","1190"
"1139","1223","1225","藤﨑ゆみあ","フジサキユミア","17","2.2","1167","655"
"1139","1145","1277","星乃夢奈（ゆな）","ホシノユナ(ユナ)","21","2.2","1167","655"
"1139","","","円井わん","マルイワン","27","2.2","1149","89"
"1139","","","M!LK","ミルク","","2.2","1088","955"
"1139","","","山口馬木也","ヤマグチマキヤ","52","2.2","1123","323"
"1155","1117","1277","阿佐辰美","アサタツミ","25","2","1212","323"
"1155","1145","1206","猪狩蒼弥（KEY TO LIT）","イガリソウヤ（キテレツ（ハイハイジェッツ））","23","2","1123","858"
"1155","1195","999","柏木悠（超特急）","カシワギハル（チョウトッキュウ）","20","2","1123","76"
"1155","","1145","カベポスター","カベポスター","","2","1105","258"
"1155","1195","1239","茅島みずき","カヤシマミズキ","21","2","1123","76"
"1155","1165","1249","川西拓実（JO1）","カワニシタクミ(ジェイオーワン)","26","2","1192","955"
"1155","1211","1145","木村柾哉(INI)","キムラマサヤ（アイエヌアイ）","28","2","1123","858"
"1155","1127","1110","作間龍斗（ACEes）","サクマリュウト（エイシーズ（ハイハイジェッツ））","23","2","1167","125"
"1155","1255","1090","櫻井優衣(FRUITS ZIPPER)","サクライユイ（フルーツジッパー）","25","2","1149","480"
"1155","","948","天才ピアニスト","テンサイピアニスト","","2","1027","1129"
"1155","1127","1164","中島瑠菜","ナカシマルナ","19","2","1167","125"
"1155","1145","1225","中村嶺亜（KEY TO LIT）","ナカムラレイア（キテレツ（セブンメンサムライ））","28","2","1149","480"
"1155","1195","","橋本将生(timelesz)","ハシモトマサキ（タイムレス）","26","2","1192","1"
"1155","1195","1050","林芽亜里","ハヤシメアリ","20","2","1167","125"
"1155","","1068","フィッシャーズ","フィッシャーズ","","2","1088","1190"
"1155","1040","1068","増田梨沙","マスダリサ","12","2","1235","1"
"1155","","1068","米倉れいあ","ヨネクラレイア","20","2","1167","125"
"1172","","1145","明日海りお","アスミリオ","40","1.8","1149","89"
"1172","","1225","荒木飛羽","アラキトワ","20","1.8","1212","1"
"1172","1223","1206","岩瀬洋志","イワセヨウジ","21","1.8","1212","1"
"1172","1211","1249","ENHYPEN","エンハイプン","","1.8","1212","1"
"1172","1223","1206","片山友希","カタヤマユキ","28","1.8","1192","195"
"1172","","1034","吉柳咲良","キリュウサクラ","21","1.8","1123","323"
"1172","","1195","草川拓弥（超特急）","クサカワタクヤ（チョウトッキュウ）","31","1.8","1192","195"
"1172","1211","1068","Kep1er","ケプラー","","1.8","1149","1041"
"1172","1100","1195","櫻井海音(Kaito)","サクライカイト","24","1.8","1167","1"
"1172","1223","1206","七五三掛龍也（Travis Japan）","シメカケリュウヤ（トラビスジャパン）","30","1.8","1192","195"
"1172","1244","1145","末澤誠也（Aぇ! group）","スエザワセイヤ(エエグループ)","31","1.8","1212","1"
"1172","1187","1110","Stray Kids","ストレイキッズ","","1.8","1123","323"
"1172","1223","1239","中沢元紀","ナカザワモトキ","25","1.8","1212","1"
"1172","1145","1225","中島颯太（FANTASTICS from EXILE TRIBE）","ナカジマソウタ（ファンタスティックスフロムエグザイルトライブ）","26","1.8","1123","1190"
"1172","","","瞳水ひまり","ヒトミヒマリ","23","1.8","1192","195"
"1172","","","松本麗世","マツモトレイヨ","17","1.8","1212","1"
"1172","","","的野美青（櫻坂46）","マトノミオ（サクラザカフォーティシックス)","19","1.8","1123","323"
"1172","1244","1110","豆原一成（JO1）","マメハライッセイ(ジェイオーワン)","23","1.8","1123","323"
"1190","1127","1050","青木柚","アオキユズ","24","1.6","1167","125"
"1190","1244","1110","稲垣来泉","イナガキクルミ","14","1.6","1212","323"
"1190","986","963","内田雄馬","ウチダユウマ","33","1.6","1088","539"
"1190","1271","","尾碕真花","オサキイチカ","24","1.6","1212","323"
"1190","1100","1266","尾崎匠海(INI)","オザキタクミ（アイエヌアイ）","26","1.6","1212","323"
"1190","1022","883","北香那","キタカナ","28","1.6","1088","539"
"1190","1195","","越山敬達","コシヤマケイタツ","16","1.6","1149","480"
"1190","998","1249","小林虎之介","コバヤシトラノスケ","27","1.6","1149","480"
"1190","","1068","五関晃一（A.B.C-Z）","ゴセキコウイチ（エー.ビー.シー-ジィー）","40","1.6","1105","1081"
"1190","1165","1110","佐野晶哉(Aぇ！group)","サノマサヤ（エエ！グループ）","23","1.6","1123","858"
"1190","","1110","千葉恵里(AKB48)","チバエリイ（エーケービーフォーティーエイト）","22","1.6","1105","1081"
"1190","1165","","月城かなと","ツキシロカナト","34","1.6","1192","955"
"1190","1211","","TOMOO","トモオ","30","1.6","1212","323"
"1190","","1195","長井短","ナガイミジカ","32","1.6","1149","1252"
"1190","","999","橋本良亮（A.B.C-Z）","ハシモトリョウスケ（エー.ビー.シー-ジィー）","32","1.6","1105","1081"
"1190","","1225","服部樹咲","ハットリミサキ","19","1.6","1235","1"
"1190","1211","1271","早瀬憩","ハヤセイコイ","18","1.6","1235","1"
"1190","1100","1090","松本怜生","マツモトレオ","25","1.6","1123","76"
"1190","1084","1164","モトーラ世理奈","モトーラセリナ","27","1.6","1212","323"
"1209","1223","1068","IMP.","アイエムピー","","1.3","1192","195"
"1209","1195","1249","青島心","アオシマココロ","26","1.3","1192","195"
"1209","1145","1249","伊礼姫奈","イレイヒメナ","19","1.3","1255","1"
"1209","1145","1110","河野純喜（JO1）","コウノジュンキ(ジェイオーワン)","27","1.3","1167","655"
"1209","1223","1164","Tani Yuuki","タニユウキ","27","1.3","1167","655"
"1209","1100","999","醍醐虎汰朗","ダイゴコタロウ","25","1.3","1167","655"
"1209","1127","1034","月島琉衣","ツキシマルイ","17","1.3","1167","1"
"1209","1179","","永瀬ゆずな","ナガセユズナ","10","1.3","1255","1"
"1209","1100","1266","水沢林太郎","ミズサワリンタロウ","22","1.3","1255","1"
"1209","1211","1110","山下幸輝","ヤマシタコウキ","24","1.3","1192","195"
"1209","1187","1195","山中柔太朗(M!LK)","ヤマナカジュウタロウ（ミルク）","23","1.3","1235","655"
"1209","1145","1206","RIIZE","ライズ","","1.3","1192","195"
"1221","","1164","井頭愛海","イガシラマナミ","24","1.1","1212","323"
"1221","1179","1090","浦野モモ","ウラノモモ","26","1.1","1149","1252"
"1221","1195","1206","山時聡真","サントキソウマ","20","1.1","1235","1"
"1221","1145","","篠塚大輝(timelesz)","シノヅカタイキ（タイムレス）","23","1.1","1212","323"
"1221","","1225","城桧吏","ジョウカイリ","19","1.1","1212","323"
"1221","1165","1127","曽野舜太(M!LK)","ソノシュンタ（ミルク）","23","1.1","1212","323"
"1221","1165","1195","田畑志真","タバタシマ","19","1.1","1235","1"
"1221","1179","1239","綱啓永","ツナケイト","26","1.1","1192","955"
"1221","1244","","新原泰佑","ニイハラタイスケ","25","1.1","1235","1"
"1221","1127","1110","兵頭功海","ヒョウドウカツミ","27","1.1","1088","1190"
"1221","1223","1127","三浦獠太","ミウラリョウタ","28","1.1","1167","125"
"1232","1127","","井上瑞稀（KEY TO LIT）","イノウエミズキ（キテレツ)","25","0.9","1192","195"
"1232","1117","","ACEes","エイシーズ","","0.9","1167","655"
"1232","1260","1206","&TEAM","エンティーム","","0.9","1167","1266"
"1232","1244","","KEY TO LIT","キテレツ","","0.9","1212","1190"
"1232","1278","1239","齋藤潤","サイトウジュン","18","0.9","1255","1"
"1232","1187","1145","白山乃愛","シロヤマノア","13","0.9","1255","1"
"1232","1223","1249","SEVENTEEN","セブンティーン","","0.9","1212","1190"
"1232","1260","1239","塚本恋乃葉","ツカモトコノハ","21","0.9","1235","655"
"1232","","1277","豊田裕大","トヨダユウダイ","26","0.9","1235","655"
"1232","1127","1186","乃紫","ノア","","0.9","1235","655"
"1232","","","南出凌嘉","ミナミデリョウカ","20","0.9","1235","655"
"1232","1244","1271","杢代和人（原因は自分にある。）","モクダイカズト(ゲンインハジブンニアル。)","21","0.9","1255","1"
"1232","","1225","森愁斗(しゅーと/BUDDiiS)","モリシュウト（シュート/バディーズ）","23","0.9","1192","195"
"1245","1223","1127","aespa","エスパ","","0.7","1192","955"
"1245","1211","1206","川原瑛都","カワハラエイト","12","0.7","1212","323"
"1245","","1225","川村壱馬（THE RAMPAGE from EXILE TRIBE）","カワムラカズマ(ザランページフロムエグザイルトライブ)","28","0.7","1255","1190"
"1245","1264","1164","黒羽麻璃央","クロバマリオ","32","0.7","1212","323"
"1245","","1249","坂元愛登","サカモトマナト","16","0.7","1235","1"
"1245","1255","","志田こはく","シダコハク","21","0.7","1212","1271"
"1251","","1068","梅澤廉","ウメザワレン","32","0.4","1235","655"
"1251","","","ぐんぴぃ（春とヒコーキ）","グンピィ（ハルトヒコーキ）","35","0.4","1212","1190"
"1251","1100","1239","K(&TEAM)","ケイ（エンティーム）","28","0.4","1192","1259"
"1251","1211","1068","TOMORROW X TOGETHER","トゥモローバイトゥギャザー","","0.4","1235","655"
"1251","","999","中田青渚","ナカタセイナ","25","0.4","1235","655"
"1251","1145","1266","濱尾ノリタカ","ハマオノリタカ","26","0.4","1255","1"
"1251","1223","1068","日向亘","ヒュウガワタル","21","0.4","1235","655"
"1251","1271","1206","藤原大祐","フジワラタイユ","22","0.4","1255","1"
"1251","1244","","星街すいせい","ホシマチスイセイ","","0.4","1235","655"
"1251","1211","1164","BOYNEXTDOOR","ボーイズネクストドア","","0.4","1235","655"
"1251","","1186","吉田美月喜","ヨシダミヅキ","22","0.4","1255","1"
"1251","1223","1249","吉野北人（THE RAMPAGE from EXILE TRIBE）","ヨシノホクト(ザランページフロムエグザイルトライブ)","28","0.4","1212","1190"
"1263","1179","","IS:SUE","イッシュ","","0.2","1269","1"
"1263","1223","1239","木村慧人（FANTASTICS from EXILE TRIBE）","キムラケイト（ファンタスティックスフロムエグザイルトライブ）","26","0.2","1255","1190"
"1263","1264","","酒井大成","サカイタイセイ","27","0.2","1269","1"
"1263","1072","1068","佐藤大樹（FANTASTICS from EXILE TRIBE）","サトウタイキ（ファンタスティックスフロムエグザイルトライブ）","30","0.2","1235","1266"
"1263","1264","1164","菅生新樹","スゴウアラキ","26","0.2","1235","1266"
"1263","","","谷原七音","タニハラナナト","21","0.2","1255","1190"
"1263","1255","1271","那須雄登（ACEes）","ナスユウト（エイシーズ（ビショウネン））","23","0.2","1255","1190"
"1263","1244","","B&ZAI","バンザイ","","0.2","1255","1190"
"1263","1271","","山﨑翠佳","ヤマザキスイカ","25","0.2","1269","1"
"1272","","","井内悠陽","イウチハルヒ","21","0","1275","1272"
"1272","1271","1249","NCT WISH","エヌシーティーウイッシュ","","0","1275","1272"
"1272","1278","1249","大倉空人（原因は自分にある。）","オオクラタカト（ゲンインハジブンニアル。）","23","0","1275","1272"
"1272","1223","1271","影山拓也(IMP.)","カゲヤマタクヤ（アイエムピー）","28","0","1269","1272"
"1272","1264","1249","黒川想矢","クロカワソウヤ","15","0","1269","1272"
"1272","1278","1195","向里祐香","コウリユウカ","35","0","1275","1272"
"1272","1271","1266","中本悠太（NCT127）","ナカモトユウタ（エヌシーティーイチニナナ）","30","0","1269","1272"
"1272","1255","","夏生大湖","ナツキオミ","24","0","1275","1272"
"1272","1223","1225","深田竜生（ACEes）","フカダリュウセイ（エイシーズ（ショウネンニンジャ））","23","0","1275","1272"
